MA,FA,Cs,Pb,Sn,Other,I,Br,Gap,Po,ETL,HTL,Ne,Area,Add_O,Add_I,Add_H,Passivation,Step,Solvent,Coated1_v,Coated1_t,Coated2_v,Coated2_t,antisolvent,Anneal_T,Anneal_t,Jsc,Voc,FF,PCE
0.003579838,0.000448041,0.999653382,0.993943766,0.008593743,0,0.998905619,0,0.998596243,0.00746017,0.333665623,0.993586424,0.334331491,0.061909143,0,0.998914993,0.994858751,0,0.998844812,0.749839616,0.100865597,0.118203439,0.586857994,0.583540129,0,0.288225156,0.163039431,15.2,0.83,0.5731,7.23
0.001479383,0,0.996977661,0.977919208,0.0299613,0.003546748,0.999728117,0,0.659232858,0.005417197,0.334911838,0.998584572,0.337495277,0.065719595,0.00038116,0.997581234,0.996817214,0,0.997536242,0.751005086,0.101799171,0.111188677,0.582758438,0.587659171,0.001890373,0.285301476,0.168169445,15.84,0.87,0.6364,8.77
0.001161755,0,1.007500441,0.957493177,0.040589103,0.000909603,1.000834066,0.001985918,0.592102838,0,0.334966696,1.001280631,0.337502827,0.062902426,0,1.003255971,0.997973173,0.001680597,0.9982129,0.749964993,0.098818127,0.103541744,0.584671186,0.585065505,0.003799106,0.281855778,0.166312186,18.76,0.97,0.7259,13.21
0,0,1.002569422,0.948759155,0.042832888,0.005224119,1.004077151,0.002899634,0.605510915,0.002358822,0.332141118,0.998648458,0.334526588,0.059618577,0.003267532,0.998416992,1.002934285,0.003924902,0.999560892,0.747460095,0.098091817,0.110661012,0.583050921,0.580197026,0.002429206,0.284815253,0.162502196,17.35,0.93,0.6607,10.66
0,0.00404133,0.99988414,1.001025358,0.002809521,0.003463794,1.002062837,0,0.661833181,0.000565488,0.3296266,0.000441067,1.00031519,0.038418021,0,0.002857013,0,0.002192046,0.502599203,0.505401163,0.246838839,0.331158768,0.002552157,0.004937493,0.000639393,0.311567091,0.105459235,13.46,0.71,0.46,4.45
0,0,0.998458717,1.0015618,0,0,0.998797753,0,0.666541556,0,0.33404245,0,0.997475162,0.045016435,0.005307839,0.001032888,0.002451533,0,0.497697783,0.50048967,0.24593325,0.337544633,0,0,0.000320449,0.314011675,0.109182032,13.43,0.65,0.38,3.32
0,0.003031563,0.997541895,0.962196326,0.039590036,0.00077907,0.997880148,0.004660806,0.679218243,0,0.338758225,0,1.001955313,0.040902257,0.00581907,0,0,0,0.498190354,0.502499645,0.252909957,0.332892619,0,0,0.000326744,0.311156015,0.110091117,14.64,0.73,0.18,5.18
0.000190261,0,0.997152208,0.96197401,0.041456174,0.001526438,0.994588652,0,0.680018223,0.002786751,0.336928087,0.003591952,0.998465606,0.043370191,0.00184674,0,0,0.000612462,0.499056118,0.500422084,0.252467261,0.333358368,0,0,0.001679013,0.314997356,0.108914918,14.65,0.73,0.5,5.31
0.159430096,0.790264443,0.047939171,1.000698291,0,0.004022348,0.82607631,0.16768401,0.617017187,1.002797956,0.998530159,0.670295151,0.661578612,0.028485852,0,0,0,0.002554111,0.499551138,0.750514013,0.62376248,0.44438776,0.004564911,0.006118979,0.000546664,0.284759814,0.327508407,19.82,0.7,0.6975,9.69
0.158449267,0.794543612,0.049149136,0.995992157,0.001463885,0.002093758,0.824440946,0.177824903,0.612519174,1.002270405,0.999147733,0.663793912,0.666297109,0.023010001,0.004110831,0,2.31E-05,0,0.500175018,0.748794805,0.626887844,0.443555055,0.004744226,0.001671878,0.002573417,0.283237419,0.337635723,19.8,0.7,0.5203,7.21
0.162406579,0.791814596,0.051179111,0.913491206,0.161435297,0,0.826535908,0.169828019,0.586070915,0.998751913,0.997564723,0.66410024,0.664034645,0.027529726,0,0,0.008371733,0.005968363,0.501780031,0.74854452,0.622497919,0.448713327,0,0,0,0.279000745,0.336526161,22.1,0.67,0.7031,10.41
0.157855584,0.794613825,0.053326892,0.915967537,0.158989651,0.009865045,0.817597509,0.16795189,0.586343944,0.996398519,1.001028074,0.664473066,0.671621063,0.029193662,0,0.002485008,0.00029052,0.002000853,0.503931284,0.74627002,0.6250107,0.444527272,0.001727996,0,0,0.285633998,0.335029082,21.72,0.66,0.6202,8.87
0.160950334,0.793367836,0.050918526,0.835306884,0.169528932,0.00232827,0.82719216,0.172840329,0.555963288,1.001660169,1.003578328,0.665745903,0.665847729,0.027863937,0.001282188,0,0,0,0.504322876,0.749192181,0.630584527,0.441734776,0,0.001570107,0,0.284729864,0.333598712,24.79,0.71,0.7218,12.65
0.162453799,0.789938226,0.052770349,0.834266172,0.166457257,0,0.825354161,0.17551412,0.559149765,1.001771608,0.999704615,0.664615987,0.669464514,0.03065841,0,0.008024148,0.004578534,0.00137099,0.500693714,0.750635098,0.625896563,0.445980609,0.00364866,0,0.006251001,0.282658383,0.336862912,24.38,0.7,0.6624,11.27
0.158354909,0.789007202,0.055119519,0.746330806,0.257019665,0.001546643,0.821229601,0.179209545,0.540750041,0.996894393,0.995615903,0.665399968,0.664990849,0.029034965,0,0.004636917,0.001169625,0.003577844,0.498515451,0.754811419,0.62327797,0.44726921,0.004182011,0.001621929,0.001297336,0.28948352,0.330673925,25.2,0.76,0.7415,14.11
0.160200286,0.793480037,0.050798589,0.74834049,0.255314319,0.000994635,0.822980067,0.171624639,0.538853243,1.002146426,1.000106362,0.667176851,0.662491451,0.026749946,0.001393371,0,0,0.00147917,0.499447289,0.748544521,0.62668594,0.437550392,0.000831782,2.59E-05,0,0.29054864,0.328035703,24.92,0.75,0.7009,12.98
0.158884448,0.787441129,0.054169278,0.658689816,0.330752942,0,0.833950931,0.178649304,0.530083267,1.005119971,0.996551397,0.664521506,0.66977148,0.029474825,0,0,0,0,0.497174393,0.748802019,0.630941149,0.44866881,0,0,0,0.286815397,0.333157187,26.59,0.8,0.7601,16.1
0.164295521,0.788780566,0.054243772,0.663254927,0.335787138,0,0.829677832,0.172073262,0.523778194,1.004634875,0.996457605,0.665870848,0.664009697,0.028548514,0,0,0.00033502,0.003426748,0.501191232,0.747747335,0.628864665,0.443355682,0.000514004,0,0,0.290181388,0.329312881,26.45,0.79,0.7545,15.76
0.162954501,0.790068938,0.050487163,0.578672978,0.42813895,0,0.827179828,0.171359802,0.511456148,1.002191421,0.997381748,0.666623818,0.671065135,0.029258299,0.001482966,0,0.003363855,0.002165064,0.50089711,0.744693044,0.6271211,0.443924119,0,0.00416907,0,0.289692251,0.330654213,25.9,0.74,0.6951,13.25
0.159881015,0.790245046,0.050369845,0.578848514,0.415977821,0.002434894,0.823859045,0.175078908,0.515639879,0.997954344,0.999202445,0.667617347,0.669334475,0.024194355,0.00115212,0.000240569,0,0,0.497532266,0.747042535,0.624065057,0.4422931,0,0.003519777,0,0.289550168,0.335502025,25.73,0.72,0.6545,12.1
0.002682194,0.00024294,0.999543404,0.997898284,0.00110753,0.001072232,0.006551419,1.003784669,0.876904673,0.00523383,0.340816131,0,1.001308967,0.091510598,0,0,0,0.001351443,0.498088356,0.25193523,0.250374362,0.33355659,0.01040992,0.006977005,0,0.709493122,0.061614967,7.4,1.24,0.73,6.7
7.11E-05,0.004697335,0.995458032,1.00190101,0.005965961,0,0,1.0013362,0.872972639,0,0,0.003765572,0.996034853,0.080069758,0,0,0,0.001380245,0.498682347,0.249488809,0.24940231,0.332180649,0.00518373,0,0,0.716464242,0.052325012,5.1,1.31,0.54,3.6
0.004638617,0,0.994200952,1.001090789,0,0,0,1.003031942,0.869202554,0.003780888,0.333500981,0.000599688,0.995269538,0.083227587,0.004117606,0.002593059,0.001644039,0,0.496601361,0.251745659,0.12371949,0.337497028,0,0.005213622,0,0.709939051,0.052928597,7.7,1.14,0.52,4.6
0.002171621,0.002710538,0.999140838,1.001405339,0,0,0,0.996260871,0.877992412,0.000961311,0.337041869,0,0.997553214,0.084983003,0.001120165,3.40E-05,0,0.001824604,0.499865996,0.247981168,0.377784352,0.33701757,0.005126448,0.00328252,0.00206324,0.715558259,0.05364841,6.4,1.19,0.67,5.1
0.004856928,0.000706452,0.996833998,1.003573443,1.002497934,0.00148361,1.005086842,3.19E-06,0.645809395,0,0.334833284,0.001186186,0.995841399,0.716282012,0.005243336,0.000838129,0,0.003789254,0.492715173,0.252415397,0.250378562,0.333890843,0,5.24E-05,0,0.20314451,0.337210647,6.96,1.26,0.57,5
0,0,1.002784399,1.000593413,0.002108845,0,0,0.998511585,0.879455403,0.00412657,0.331895704,0,0.998360205,0.061718199,0.007434666,0,3.09E-05,0,0.996737673,0.250410434,0.248873102,0.334446122,0.332965908,0.50331574,0.003514864,0.713213581,0.054492261,6.94,1.352,0.745,6.99
0,0,1.001228645,0.903775891,0.001282163,0.103891838,0.00399226,0.999825634,0.876460351,0.003893993,0.326234924,9.26E-05,1.005840646,0.066195466,0,0.001479902,0.002187651,0.997291206,0.993442214,0.247831543,0.245498467,0.33180214,0.338957767,0.502513725,0.004436735,0.716162316,0.050754412,7.43,1.432,0.733,7.8
0,0.000843626,0.998019746,0.801305344,0.002499835,0.200729443,0,1.001652317,0.842775902,0,0.329411339,0,0.998403751,0.064757988,0,0,0,1.001313785,1.000727841,0.250462711,0.251277905,0.334172529,0.329478291,0.502044248,0.004504174,0.708200699,0.05239538,7.44,1.508,0.745,8.36
0.001228703,0.000143565,0.997321303,0.703313142,0.002991326,0.301038017,0,0.99872666,0.834624778,0.001283934,0.328877377,0,0.996500065,0.067607631,0,0.004344688,0.000526166,1.000256329,0.998568031,0.253778672,0.250061478,0.331083131,0.33432883,0.501500556,0,0.710603169,0.05848037,7.45,1.536,0.802,9.2
0.001274799,0.000648575,0.996012195,0.902133947,0,0.104725062,0.004117449,0.99751565,0.818589744,0,0.335551105,0,0.999055326,0.067497542,0.002706822,0.000889668,0,1.00177643,0.997041282,0.251204987,0.249020777,0.332182564,0.330950223,0.499472053,0.00016729,0.716415957,0.056893724,4.84,1.516,0.762,5.59
0.006290265,0.000246364,1.002158078,0.89595309,0.002832385,0.098759946,0,1.005858693,0.795528434,0.001488592,0.335920625,0.00185654,0.999714346,0.068054216,0,0.002365862,0,0.999675208,0.996758667,0.252308874,0.24611528,0.33458211,0.333910604,0.505116142,0,0.709132565,0.054653401,2.77,1.492,0.692,2.86
0,0,0.997493796,0.907698266,0,0.101364345,0,1.000455376,0.85177211,0,0.331443845,0.002297101,0.998565328,0.069642402,0.004434599,0.003276275,0.00430008,0.996623196,1.00595772,0.250141866,0.255475099,0.333048643,0.334569624,0.503298452,0,0.714708307,0.055166864,7.48,1.594,0.851,10.14
0.002637154,7.95E-05,1.003248458,0.997765654,0.006875932,0,0,1.003604976,0.880011707,0,0.331347275,0,0.998744821,0.067132761,0.003168209,0,0.000111443,0.001239084,1.005250062,0.25171587,0.245079422,0.333612507,0.335212843,0.503056398,0.002371881,0.713622308,0.053123291,6.89,1.37,0.768,7.25
0,0.000713472,1.000704644,0.976355122,0,0.024920553,0,1.003542032,0.873263705,0,0.326952256,0.002340091,0.998917044,0.06588703,0,0.005586629,0.001336194,0.993391368,1.001387182,0.247298867,0.250439832,0.330721765,0.336017507,0.497626884,0,0.716840363,0.056179256,7.04,1.45,0.772,7.87
0,0,0.997676485,0.966327443,0,0.026499606,0,1.003818684,0.861079603,0,0.332769742,0,1.003383221,0.063917452,0,0.004337101,0.001900299,0.996701064,1.004052786,0.249605823,0.248155483,0.330082686,0.333590993,0.499402102,0,0.71897771,0.051687045,7.56,1.47,0.796,8.85
0,0.001304763,0.995970521,0.967146653,0.001953521,0.027520275,0.001977597,1.001476291,0.848530726,0.000167641,0.336407562,0.001310347,1.001633354,0.059186783,0,0,5.42E-07,1.002875019,0.999369886,0.24580932,0.246234018,0.338344372,0.335464518,0.500747216,0,0.714526129,0.05605617,7.71,1.54,0.811,9.63
0,0.000457541,1.000012561,0.960578235,0,0.039965509,0.007065921,1.00466274,0.86558573,0.003996264,0.338223028,0,1.001824194,0.065014462,0.000460181,0,0.001070429,0.999504217,0.996525324,0.257187548,0.247163574,0.330772736,0.335262005,0.503078504,0.004244393,0.716273857,0.056077768,7.56,1.52,0.794,9.12
0,0,1.005127122,0.998760435,0,0,0.668107593,0.333592385,0.725069026,0,0.336932122,0.994875041,0.331420215,0.110590705,0,0,0.006473415,0,1.006647562,0.753116388,0.122426904,0.111387217,0.666434077,0.500386059,0,0.283137753,0.054590116,13.4,0.962,0.598,7.7
0.003463986,0.002650747,1.003796319,0.989870987,0.004162026,0.013274794,0.667382582,0.3374024,0.725513466,0.009742893,0.334734471,1.005962079,0.333659051,0.110579439,0.001713938,0.006924605,0.003641302,1.000090473,0.99513867,0.74811236,0.122584051,0.107736747,0.663172041,0.502342689,0,0.285459131,0.051327003,14.3,0.938,0.622,8.3
0.001231225,0,1.001535471,0.979743343,0.001488331,0.022752807,0.668350355,0.329618994,0.707512779,0,0.333832225,0.997223644,0.328307263,0.121614721,0,1.68E-05,0,0.998596937,1.000331134,0.740672657,0.128360614,0.111924124,0.666890147,0.502671557,0.003587046,0.28420886,0.050253201,15.3,1.043,0.699,11
0,0,0.994245807,0.970316114,0,0.029111736,0.665338962,0.334204418,0.726439069,0.001285722,0.333600953,1.001454456,0.332153393,0.116862779,0.001382,0,0,0.999681882,1.002089076,0.751217243,0.127803847,0.114172667,0.663647512,0.497645491,0.000859983,0.287288152,0.054085953,14.2,0.999,0.692,9.8
0,0.003329008,1.001019096,0.95532428,0.002796939,0.049714738,0.6694412,0.336126967,0.710332304,0,0.334081655,1.000100667,0.335977001,0.114139054,0.001782537,0.00105231,0,1.003466026,1.002002054,0.751950196,0.120993334,0.114412046,0.664562949,0.501605941,0.001659574,0.287554029,0.057373874,11.2,0.927,0.613,6.4
0.003436994,0.001055625,1.00552634,1.003553832,0,0.002470001,0.333810798,0.666610228,0.790056899,0,1.004016104,0.99971487,0.332509609,0.065263468,0,0,0,0.001684921,0.503150983,0.494028487,0.31186081,0.336706705,0,0.001471481,0.000837744,0.457657871,0.223342871,10.56,0.85,0.62,5.52
0.001496982,0,1.004283188,0.99500724,0,0.002161311,0.334057531,0.663272375,0.792019724,0.004497161,0,1.000763732,0.33665823,0.065299872,0.002623255,0.003014839,0.002668465,0,0.500826356,0.499776,0.314847807,0.332634337,0,0.0009456,0.005669255,0.453668551,0.22642479,8.33,0.47,0.33,1.3
0.000729188,0.003042251,0.996188189,1.000349885,0,0.001564407,0.000619057,1.001628368,0.894712653,0,0.332980073,0.001185034,1.000321293,0.065348195,0,0,0.00487287,0,0.506831055,0.748554669,0.246182914,0.331169486,0,0,0.003569832,0.715117464,0.112752421,7.34,1.25,0.63,5.82
0,0.000562734,1.005225874,0.997569474,0.002375588,0.000981129,0.331369518,0.66490169,0.719338234,0,0.337770775,0,0.994730086,0.062636861,0.002867914,0.001677453,0,0.000278631,0.508899824,0.748685585,0.24958993,0.33835682,0.001283097,0,0,1.001695265,0.107210784,12.32,1.08,0.62,8.25
0,0.003319451,0.998169344,0.901616359,0.100872937,0.000943253,0.331898417,0.658405598,0.682795535,0,0.337982376,0,1.000685555,0.065415763,0,0.002332905,0,0.00556274,0.499895236,0.747712908,0.252933727,0.334444221,0,0.001477521,0.002285157,0.999185524,0.108504032,14.3,1.26,0.63,11.33
0,0.001227255,0.998332731,0.999705815,0,0.003425138,0.669971942,0.331446642,0.72016873,0,0.331529176,0.336660622,0.329239265,0.110272423,0.003147659,0.00484068,0.000551216,0,1.002571006,0.496203498,0.123691503,0.11071576,0.503222957,0.496143729,0,0.797871913,0.114921149,12.57,1.12,0.725,10.21
0,0,1.000446328,0.945959551,0.002365502,0.046767578,0.666769678,0.331798455,0.728527395,0.000829555,0.337211369,0.330073584,0.329942283,0.115001886,0.002212496,0,0.002870322,0.998362666,1.00362397,0.748313593,0.128581149,0.109809719,0.495663018,0.504102259,0,0.802357022,0.110656931,14.63,1.223,0.766,13.71
0,0.999172631,5.86E-05,0.996865831,0,0.005213156,0.998886494,0.005060659,0.573861634,0,0.336478312,0.330339243,0.667921078,0.090280538,0.000820327,0,0,0,0.49812615,0.747983989,0.493422087,0.331143887,0,0.002667541,0.495542425,0.431678301,0.052955489,21,0.97,0.651,13.3
0.0060971,0.950754021,0.050086121,0.996537723,0.002883811,0,1.001658918,0.006975969,0.580067955,0.000887343,0.338822042,0.332242161,0.666381483,0.091454389,0.006637397,0.001656351,0,0,0.503825458,0.750034385,0.502521677,0.33387176,0,0,0.497064778,0.430873879,0.057454171,21.3,1,0.689,14.7
0.006281135,0.899313012,0.097705106,0.999630176,0,0,0.999058303,0,0.580088522,0.003947505,0.333777159,0.327010371,0.666452685,0.088057898,0,0.000206064,0,0.000674713,0.501531097,0.752122428,0.502683676,0.331443483,0.002115189,0.002749269,0.500382996,0.428255136,0.05314333,21.6,1.03,0.721,16
0,0.848807617,0.151995162,1.002598128,0,0.005933433,0.999793185,0,0.580084586,0.005645544,0.335358319,0.331550619,0.663818994,0.089182849,0,0,0.000527586,0,0.500766964,0.744121844,0.501408483,0.336387192,0.001493443,0,0.499247786,0.431021402,0.053743961,20.6,0.98,0.667,13.5
0,0.798124809,0.195700432,1.000790465,0.000469697,0.001663479,0.994919494,0.000566344,0.580220305,0,0.332276113,0.330408472,0.667054459,0.082299911,0.004166588,0.002565921,0,0,0.497310572,0.751173577,0.496874391,0.335027908,0.003194426,0,0.49484603,0.423941611,0.056317633,15.5,0.78,0.432,5.3
0,1.003191305,0.000810808,0.997022055,0.002576731,0.002576008,0.994795919,0,0.572328971,0,0.330424108,0.336082729,0.668144,0.091689963,0.001010652,0,0,0.001043705,0.499406817,0.749288296,0.500424947,0.333572722,0.001007403,0.006405054,0.499866952,0.426231283,0.059111139,22.8,1.02,0.671,15.6
0,0.99569629,0.004367356,1.00406717,0,0.002052653,0.998414012,0,0.571385034,0,0.338452205,0.338656619,0.669031537,0.0900609,0.002363876,0,0,0,0.495106303,0.752496993,0.502861714,0.331086913,0,0,0.495708054,0.429260482,0.061247593,22.9,1.05,0.7,16.8
0,0.999351674,0.001587309,1.000179595,0.003986833,0.003073783,1.002651897,0.005270044,0.573232974,0,0.330656705,0.333268975,0.660705313,0.090754157,0.002734073,0.004643626,0.001696126,0,0.503402064,0.752509323,0.500510257,0.333042866,0,4.11E-05,0.502336913,0.423634091,0.056800207,22.7,1.02,0.69,16
0.000351769,1.00122226,0.007650516,0.996398497,0,0.000998409,1.004010328,0.004613726,0.573578152,0.002409211,0.332675498,0.334124111,0.663804003,0.088096022,0,0.005988507,0.003259963,0,0.501775629,0.748842316,0.505693724,0.3303303,0,0,0.498385209,0.430682825,0.060060143,22.3,1,0.693,15.4
0.000684659,1.002822733,0,1.002230508,0,0,1.000894497,0,0.576071634,0.003401948,0.333268383,0.338109123,0.669714106,0.08932865,0,0.00249533,0,0,0.496559199,0.752916444,0.494276925,0.337212668,0,0,0.494736836,0.426372529,0.056542472,22.5,1.03,0.7,16.2
0,0.996829552,0.00408987,1.008356767,0.000765528,0,0.997479245,0,0.577226641,0.00290704,0.329978472,0.33480861,0.665413719,0.093133029,0,0.000606884,0,0,0.500907847,0.752871942,0.499606379,0.330531823,0.001274383,0,0.502843884,0.430033409,0.055367334,22.5,1.02,0.704,16.1
0.003116168,1.002528772,0,1.007908549,0,0.000468308,1.000044395,0,0.571259643,0.004673692,0.340360113,0.336753429,0.66811175,0.090576022,0,0.002051412,0.001411492,0.002178129,0.507208869,0.755826104,0.500445958,0.338246617,0.001749937,0.003677142,0.503504237,0.429547042,0.053016232,22.4,1.02,0.698,15.9
0.000287073,1.000897834,0,0.997122717,0,0,0.999610079,0.004980621,0.575694918,0,0.332841506,0.334088484,0.663451459,0.089993787,0,0,0.000133584,0.000435343,0.501629906,0.75027495,0.497642542,0.337323659,0.000606487,0,0.497080145,0.428960638,0.05379769,22.5,1.02,0.692,15.8
0.003622529,1.000573403,0,1.001681534,0,0.000741734,1.001501488,0,0.579652986,0,0.334784518,0.334460624,0.667646488,0.086411292,0.000592743,0.000233685,0,0,0.501106054,0.746160458,0.492902562,0.336486389,0,3.81E-05,0.502743793,0.432109716,0.055418438,22.7,1.02,0.71,16.5
0.003141984,0.999221347,0,0.995256072,0.007267735,0.001368237,1.002960774,0,0.580193622,0.001593195,0.333954721,0.337668374,0.66697372,0.090389811,0,0.001087543,0.004969234,0.002687069,0.504301136,0.746423946,0.500953407,0.337346713,0,0.001451417,0.501041683,0.428239144,0.063607849,23,1.03,0.683,16.1
0.000682917,0.998754572,0,0.99962761,0,0,1.001101477,0.002382171,0.572560756,0,0.330037496,0.331137259,0.671584289,0.091837955,0.004732987,0,0.001529327,0,0.498465608,0.753434101,0.496837408,0.338813909,0.002694278,0,0.499741375,0.425968736,0.055577989,23.5,1.04,0.679,16.6
0.001381364,0.998453268,0,1.004210425,0.001705426,0,1.002849839,0.000411074,0.575124634,0.000417723,0.334655553,0.332302023,0.668505437,0.092915087,0.001772476,0,0,1.53E-05,0.499086753,0.752562808,0.500408976,0.330650349,0,0.001116816,0.495402731,0.428331262,0.052585576,22.8,1.04,0.717,17.1
0,0.998449023,0,1.004500045,0.004271114,0,1.004031836,0.00206758,0.576850702,0.003527102,0.337700883,0.334391722,0.673254622,0.087725249,0.00685848,0,0.000748977,0,0.495601464,0.750101676,0.500960904,0.334187753,0,0.002317944,0.498237804,0.427882131,0.054258454,23,1.05,0.721,17.4
2.19E-05,1.002223515,0,0.999654867,0.002461544,0,1.002298657,0.003302292,0.570659576,0,0.336339478,0.32928823,0.669759591,0.086266112,0,0.004916424,0,0,0.507317724,0.747947478,0.497728555,0.336603222,0.004039466,0,0.499775607,0.42930761,0.055698934,23.1,1.05,0.69,16.7
0.000108138,1.004639793,0,1.002877149,0,0.001054331,1.000205842,0.000643903,0.575254557,0.000684437,0.334774136,0.333323155,0.662137179,0.087901231,0.000440982,0,0.002181917,0,0.497723721,0.750593594,0.502570358,0.334379483,0.003396177,0.001874214,0.505528494,0.426650925,0.052265907,23.2,1.04,0.661,15.9
0.000981539,1.002842518,0.000395159,0.999829657,0,0.006009055,0.997536625,0.000318631,0.5747196,0,0.331110661,0.33658105,0.66561831,0.087131085,0.003326532,0.001033276,0.0045536,0,0.500932108,0.748848647,0.497447322,0.330338192,0,0,0.498928482,0.430938092,0.052687434,22.5,1.03,0.706,16.4
0,1.001192509,0,1.00061104,0,0,1.002552434,0.001888292,0.575478982,0.003223829,0.332709919,0.336494011,0.669515586,0.090054302,0,0,0,3.58E-05,0.496753161,0.745329995,0.499243456,0.329630041,0,0,0.497350885,0.423237342,0.052633232,22.5,1.06,0.731,17.5
0,1.003616412,0.003671506,0.997293255,0.000450845,0,0.99910063,0.003341086,0.575407418,0,0.34045524,0.332981245,0.666658146,0.088178873,0.000173526,0,0.004883054,0,0.499335315,0.752184702,0.494619867,0.32824252,0,0.001078291,0.502749274,0.422193847,0.043836165,22.7,1.03,0.725,17
0.001588911,0.999754545,0.004963494,0.998285395,0,0.001996002,1.000944419,0.005471908,0.568630784,0,0.334765074,0.328815805,0.669847437,0.091710832,0.001169832,0.001959209,0,0.000988157,0.497430895,0.754550846,0.502037021,0.332702069,0.005424052,0.001631027,0.501950236,0.423745271,0.055491808,22.1,1,0.683,15.1
0,0.999561871,0.004754748,0.997114941,0.001911506,0.005092261,0.998790219,0.007484157,0.570299574,0,0.339753719,0.3286111,0.670186209,0.091071829,0.003897661,0,0,0.003784668,0.502243889,0.750306153,0.494409838,0.33408975,0,0.002644536,0.502415017,0.428030111,0.049481742,22.1,0.99,0.69,15.2
0,1.004991566,0,0.999236975,0.002220632,0,0.997199666,0.001805819,0.574816806,0,0.331668455,0.333604891,0.660934962,0.087687937,0.000389729,0,0.004058436,0,0.496376807,0.754543009,0.502340378,0.338526152,0.001461236,0.00202965,0.497594252,0.428074233,0.055944241,22.7,1.03,0.723,17
0.000700123,0.003552295,1.000033551,0.997975108,0,0.003573317,0.994906469,0.003252997,0.628876124,0,0.331061699,0.332451143,0.331276457,0.067163852,0.006203408,0.001232118,0.000915173,0.001899894,0.498210938,0.74875614,0.184699726,0.110044932,0.671000009,0.498845048,0,0.520689308,0.10058317,20.26,1.102,0.806,17.98
0,0.004572647,0.99725139,1.005362051,0,0.003469841,1.003869007,0,0.634640956,0.000631249,0.333881471,0.335835112,0.330990671,0.06639255,0,0,0.000593519,0,0.499767076,0.755354195,0.186714501,0.103742104,0.667223514,0.503077256,0.008359214,0.512184708,0.100146033,20.27,1.019,0.714,14.75
0.001908247,0.005135031,0.999627787,0.975290883,0.0025029,0.024768344,1.003280846,0,0.634771355,0,0.332309988,0.33437466,0.33262079,0.07015539,0.001871011,0,0.003156788,0,0.500079189,0.744587322,0.185232706,0.10735999,0.667722294,0.49322956,0.002013247,0.51756736,0.101605795,20.35,1.127,0.805,18.45
0,0,0.996684416,0.976040162,0,0.015784307,1.002870109,0.002350168,0.631574289,0.003403987,0.330582229,0.335170586,0.335426765,0.059728916,0,0,0.001346983,0,0.498565166,0.750425338,0.18653573,0.109360334,0.665135085,0.499434559,0.002488153,0.518135926,0.098896321,20.36,0.951,0.629,12.19
0.000487375,0,1.004360816,0.949190911,0,0.053479222,0.99980215,0,0.637819067,0.004009616,0.334617563,0.330399852,0.332854184,0.065974308,0,0.003648676,0,0.00206337,0.49942814,0.750379414,0.190551622,0.106446966,0.66534456,0.499589382,0,0.516778483,0.098231027,20.22,1.165,0.824,19.52
0.002321945,0.004178574,1.005228019,0.947143519,0.000165997,0.054422611,1.001242436,0.003602015,0.637810258,0.001814953,0.338247276,0.335306535,0.331831625,0.070488021,0,0,0.00111374,0,0.500131056,0.74823489,0.188219711,0.113133026,0.673136213,0.501185577,0,0.517347137,0.099474825,20.3,1.096,0.718,15.98
0,0.001612528,0.999503097,0.923978168,0.001354962,0.077911258,0.99890101,0,0.64184098,6.60E-06,0.332842379,0.33475942,0.335089364,0.064571383,0.002720145,0,0.002877062,0,0.497326454,0.752021573,0.188672892,0.109326405,0.663228004,0.495564266,0.001719474,0.519276229,0.100212421,19.99,1.139,0.826,18.8
0.004279002,0.00029573,1.001632253,0.927369012,0.000292217,0.079230591,0.999349845,0.00037221,0.648033778,0,0.328978426,0.33912024,0.335287042,0.065772269,0.001830754,0,0.003492463,0,0.500337206,0.749712867,0.186926224,0.110277868,0.66880979,0.50018234,0,0.521776027,0.101010186,20.03,1.108,0.618,13.72
0.005979049,0,0.998979533,0.899427007,0,0.096979529,0.999937977,0,0.650025863,0.003110391,0.335399234,0.331477181,0.335416251,0.068487483,0,0.001483181,0,0,0.503322814,0.748530255,0.190555129,0.112991186,0.665403444,0.502873436,0.00462229,0.518293645,0.105380375,19.74,1.117,0.823,18.14
0.000489635,0.000107843,0.999077209,0.896393476,0.000641585,0.099266155,1.003877129,0.004466967,0.64720897,0,0.330319472,0.332638073,0.33267316,0.071071233,0,0.006084504,0.003634246,0.001714543,0.501210325,0.749678844,0.18287748,0.10890743,0.658969985,0.498885732,0.002567698,0.518748838,0.101273259,19.75,1.066,0.57,12
0.171330022,0.775655363,0.045848578,0.999396176,0,0,0.831011264,0.171235869,0.617073527,0,0.331493698,0.337136796,0.332860041,0.116008031,0,0.999164069,0.996812989,0.000680776,0.999998486,0.742420307,0.125305759,0.106516195,1.000853854,0.337587558,0.012572292,0.27822657,0.665914892,22.7,1.109,0.74,18.6
0.173007837,0.780749412,0.049042845,0.996750512,0,0,0.834814116,0.175861496,0.619902236,0.00457491,0.336511382,0.335585149,0.329623031,0.116006,0,0.996989519,0.997041429,0.001436724,0.998647336,0.749608379,0.124612687,0.10748534,0.997968566,0.333220396,0.012112004,0.283675501,0.665156326,22.7,1.095,0.72,17.7
