MA,FA,Cs,Pb,Sn,Other,I,Br,Gap,Po,ETL,HTL,Ne,Add_O,Add_I,Add_H,Step,Solvent,Coated1_v,Coated1_t,Coated2_v,Coated2_t,Antisolvent,Anneal_T,Anneal_t,Jsc,Voc,FF,PCE
0.15,0.8,0.05,1,0,0,1,0,0.593155894,0,0.333333333,0,1,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.5,1,0.285714286,0.333333333,24.71,1.01,0.78,19.49
0.15,0.8,0.05,1,0,0,1,0,0.593155894,0,0.333333333,0,1,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.5,1,0.285714286,0.333333333,25.25,1.02,0.79,20.3
0.1615,0.7885,0.05,1,0,0,0.83,0.17,0.589353612,0,0.666666667,1,0.666666667,0,0,0,1,0.75,0.075,0.066666667,0.666666667,0.666666667,1,0.428571429,0.111111111,23.23,1.152,0.7633,20.08
0.1615,0.7885,0.05,1,0,0,0.83,0.17,0.562737643,0,0.666666667,1,0.666666667,1,0,0,1,0.75,0.075,0.066666667,0.666666667,0.666666667,1,0.428571429,0.111111111,24.15,1.174,0.7859,21.36
0.1615,0.7885,0.05,1,0,0,0.83,0.17,0.562737643,0,0.666666667,1,0.666666667,1,0,0,1,0.75,0.075,0.066666667,0.666666667,0.666666667,1,0.428571429,0.111111111,24.4,1.208,0.8076,23.62
0.1615,0.7885,0.05,1,0,0,0.83,0.17,0.562737643,0,0.666666667,1,0.666666667,1,0,0,1,0.75,0.075,0.066666667,0.666666667,0.666666667,1,0.428571429,0.111111111,23.47,1.178,0.7761,20.76
0.08,0.92,0,1,0,0,1,0,0.581749049,0,0.666666667,1,0.333333333,0,0,0,1,0.75,0.375,0.333333333,0.416666667,0.5,0,0.428571429,0.166666667,24.45,1.148,0.751,21.15
0.08,0.92,0,1,0,0,1,0,0.581749049,0,0.666666667,1,0.333333333,0,0,0,1,0.75,0.375,0.333333333,0.416666667,0.5,0,0.428571429,0.166666667,24.75,1.16,0.7932,22.63
0.08,0.92,0,1,0,0,1,0,0.581749049,0,0.666666667,1,0.333333333,0,0,0,1,0.75,0.375,0.333333333,0.416666667,0.5,0,0.428571429,0.166666667,24.42,1.14,0.7753,21.53
0.08,0.92,0,1,0,0,1,0,0.581749049,0,0.666666667,1,0.333333333,0,0,0,1,0.75,0.375,0.333333333,0.416666667,0.5,0,0.428571429,0.166666667,24.72,1.15,0.7839,22.34
0.05,0.9,0.05,1,0,0,0.9,0.1,0.600760456,0,0.333333333,1,0.666666667,0,0,0,1,0.75,0.125,0.111111111,0.666666667,0.333333333,0,0.285714286,0.666666667,24.15,1.07,0.78,20.18
0.05,0.9,0.05,1,0,0,0.9,0.1,0.603041825,0,0.333333333,1,0.666666667,0,0,0,1,0.75,0.125,0.111111111,0.666666667,0.333333333,1,0.285714286,0.666666667,25.02,1.16,0.8,23.22
0.02,0.98,0.05,1,0,0,1,0,0.589353612,0,1,0,1,0,0,1,1,0.75,0.25,0.277777778,0.833333333,0.5,1,0.314285714,0.222222222,25.57,1.123,0.832,23.88
0.02,0.98,0.05,1,0,0,1,0,0.589353612,0,1,0,1,0,0,1,1,0.75,0.25,0.277777778,0.833333333,0.5,1,0.314285714,0.222222222,25.35,1.122,0.8231,23.41
0.02,0.98,0.05,1,0,0,1,0,0.589353612,0,1,0,1,0,0,1,1,0.75,0.25,0.277777778,0.833333333,0.5,1,0.314285714,0.222222222,25.67,1.178,0.8647,26.15
0.02,0.98,0.05,1,0,0,1,0,0.589353612,0,1,0,1,0,0,1,1,0.75,0.25,0.277777778,0.833333333,0.5,1,0.314285714,0.222222222,25.59,1.171,0.8663,25.96
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.5,1.18,0.8197,23.7
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.53,1.18,0.8426,24.39
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.74,1.18,0.8297,24.22
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.52,1.18,0.8427,24.38
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.65,1.18,0.8348,24.28
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.48,1.18,0.8384,24.22
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.66,1.18,0.8326,24.23
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.45,1.18,0.8344,24.07
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,23.86,1.18,0.8415,23.7
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.21,1.18,0.8373,23.92
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.55,1.19,0.8372,24.46
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.44,1.18,0.8427,24.3
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.69,1.18,0.8313,24.22
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.58,1.18,0.8352,24.23
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.55,1.19,0.8478,24.68
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.22,1.18,0.8439,24.12
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.75,1.18,0.8423,24.66
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.43,1.18,0.8402,24.23
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.71,1.17,0.8389,24.25
0.14,0.8,0.06,1,0,0,1,0,0.589353612,1,1,0,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.833333333,0.5,1,0.285714286,0.333333333,24.48,1.17,0.8298,23.74
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.89,1.18,0.7243,21.27
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.47,1.17,0.7856,22.49
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.81,1.19,0.7698,22.73
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.74,1.18,0.7375,21.53
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.73,1.18,0.7714,22.51
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.96,1.18,0.7584,22.34
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.74,1.17,0.7528,21.79
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.75,1.18,0.7396,21.6
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.74,1.19,0.7633,22.47
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.66,1.17,0.7408,21.37
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.59,1.17,0.7555,21.74
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.88,1.18,0.7163,21.03
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.82,1.18,0.7404,21.68
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.4,1.17,0.7267,20.75
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.41,1.18,0.7537,21.71
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.49,1.17,0.7217,20.67
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.54,1.18,0.7495,21.7
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.74,1.18,0.7259,21.19
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.78,1.19,0.7705,22.72
0,0.8,0.2,1,0,0,0.6,0.4,0.676806084,1,1,0,0.666666667,1,0,1,0.5,0.75,0.625,0.333333333,0,0,1,0.285714286,0.111111111,24.47,1.17,0.7856,22.49
0,1,0,1,0,0,1,0,0.580608365,0,0.666666667,1,0.333333333,0,0,0,1,0.75,0.125,0.055555556,0.833333333,0.583333333,1,0.285714286,0.277777778,24.73,1.129,0.805,22.25
0,1,0,1,0,0,1,0,0.580608365,0,0.666666667,1,0.333333333,0,0,0,1,0.75,0.125,0.055555556,0.833333333,0.583333333,1,0.285714286,0.277777778,24.85,1.143,0.8212,22.38
0,1,0,1,0,0,1,0,0.580608365,0,0.666666667,1,0.333333333,0,0,0,1,0.75,0.125,0.055555556,0.833333333,0.583333333,1,0.285714286,0.277777778,25.31,1.149,0.827,23.27
0,1,0,1,0,0,1,0,0.580608365,0,0.666666667,1,0.333333333,0,0,0,1,0.75,0.125,0.055555556,0.833333333,0.583333333,1,0.285714286,0.277777778,25.31,1.15,0.8307,23.76
0,0.8,0.2,0.5,0.5,0,1,0,0.460076046,1,1,0.666666667,1,0,0,0,1,0.75,0.1875,0.111111111,0.583333333,0.75,1,0.371428571,0.077777778,30.96,0.84,0.76,20.17
0,0.8,0.2,0.5,0.5,0,1,0,0.460076046,1,1,0.666666667,1,1,1,1,1,0.75,0.1875,0.111111111,0.583333333,0.75,1,0.371428571,0.077777778,31.62,0.87,0.79,22.66
0,0.8,0.2,0.5,0.5,0,1,0,0.460076046,1,1,0.666666667,1,0,1,1,1,0.75,0.1875,0.111111111,0.666666667,0.666666667,1,0.371428571,0.077777778,32.2,0.89,0.809,23.2
0,0.8,0.2,0.5,0.5,0,1,0,0.463878327,1,1,1,1,0,1,1,1,0.75,0.1875,0.111111111,0.583333333,0.75,1,0.242857143,0.333333333,32.64,0.87,0.79,22.61
0,0.8,0.2,0.5,0.5,0,1,0,0.463878327,1,1,0.666666667,1,0,1,1,1,0.75,0.1875,0.111111111,0.583333333,0.75,1,0.242857143,0.333333333,30.65,0.84,0.81,21.02
0,0.9,0.1,0.75,0.25,0,1,0,0.501901141,1,1,0.666666667,0.666666667,0,1,1,0.5,0.75,0.625,0.666666667,0,0,0,0.428571429,0.166666667,29.4,0.804,0.818,19.3
0,0.7,0.3,0.7,0.3,0,1,0,0.501901141,1,1,0.666666667,0.666666667,0,1,1,0.5,0.75,0.625,0.666666667,0,0,0,0.428571429,0.166666667,30.2,0.825,0.801,20
0.7,0.3,0,0.7,0.3,0,1,0,0.536121673,1,1,0.666666667,0.666666667,0,1,1,0.5,0.75,0.75,0.444444444,0,0,1,0.285714286,0.111111111,25.43,0.758,0.71,14
0.7,0.3,0,0.7,0.3,0,1,0,0.536121673,1,1,0.666666667,0.666666667,0,1,1,0.5,0.75,0.75,0.444444444,0,0,1,0.285714286,0.111111111,26.53,0.748,0.71,14.15
0.3,0.7,0.5,0.5,0,0,1,0,0.482889734,1,1,0.666666667,0.666666667,0,0,0,1,0.75,0.125,0.055555556,0.666666667,0.666666667,1,0.285714286,0.111111111,30.3,0.79,0.755,18
0.3,0.7,0.5,0.5,0,0,1,0,0.482889734,1,1,0.666666667,0.666666667,1,0,1,1,0.75,0.125,0.055555556,0.666666667,0.666666667,1,0.285714286,0.111111111,30.7,0.82,0.775,19.4
0.3,0.7,0.5,0.5,0,0,1,0,0.482889734,1,1,0.666666667,0.666666667,1,0,0,1,0.75,0.125,0.055555556,0.666666667,0.666666667,1,0.285714286,0.111111111,30.2,0.82,0.786,19.3
0.3,0.7,0.5,0.5,0,0,1,0,0.482889734,1,1,0.666666667,0.666666667,1,0,1,1,0.75,0.125,0.055555556,0.666666667,0.666666667,1,0.285714286,0.111111111,30.8,0.85,0.78,20.2
0.3,0.7,0.5,0.5,0.5,0,1,0,0.479087452,0,1,0.666666667,0.666666667,0,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,1,0.285714286,0.111111111,30.23,0.732,0.73,16.23
0.3,0.7,0.5,0.5,0.5,0,1,0,0.482889734,0,1,0.666666667,0.666666667,1,0,1,1,0.75,0.125,0.111111111,0.666666667,0.666666667,1,0.285714286,0.111111111,31,0.841,0.78,20.41
0.3,0.6,0.1,0.5,0.5,0,1,0,0.475285171,0,1,0.666666667,0.666666667,0,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,1,0.285714286,0.111111111,31.8,0.79,0.78,19.5
0.3,0.6,0.1,0.5,0.5,0,1,0,0.475285171,0,1,0.666666667,0.666666667,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,1,0.285714286,0.111111111,32.3,0.85,0.79,21.7
0.3,0.6,0.1,0.5,0.5,0,1,0,0.475285171,0,1,0.666666667,0.666666667,1,0,0,1,0.75,0.125,0.111111111,0.666666667,0.666666667,1,0.285714286,0.111111111,32.5,0.89,0.82,23.6
0,0.75,0.25,0.6,0.4,0,1,0,0.47148289,1,1,0.666666667,0.666666667,1,0,0,0.5,1,0.5,0.333333333,0,0,1,0.285714286,0.077777778,30.56,0.88,0.8,21.6
