MA,FA,Cs,Pb,Sn,Other,I,Br,Gap,Po,ETL,HTL,Ne,Area,Add_O,Add_I,Add_H,Passivation,Step,Solvent,Coated_v,Coated_t,Coated_1v,Coated_1t,Coated_2v,Coated_2t,antisolvent,Anneal_T,Anneal_t,Jsc,Voc,FF,PCE
0.003366863,0.001731783,0.997763199,0.996273299,0.001059882,0.004377753,0.002811383,0.992421758,0.87165738,0,0.005563213,0,0.999533809,0.088342573,0.001244015,0.002780235,0,0.003002093,0.500397414,0.254884366,0.248709011,0.33172902,0,0,0.001384362,0.001512024,0,0.71242712,0.060885475,0.156923077,0.82183187,0.634547591,0.14348346
0,0,1.0022605,0.998708831,0.002329897,0,0.002136115,0.997643682,0.873909351,0.002917378,0.333716469,0,0.998709836,0.086770414,0.00063038,0,0.00715233,0.000728671,0.500830783,0.251273835,0.122882215,0.327958216,0,0.001085466,0,0.001107908,0.00487377,0.714863207,0.057366648,0.236923077,0.715181932,0.611045828,0.183339976
0,0.000925646,1.001632295,1.002029858,0.002078293,0,0,1.000459076,0.874842391,0,0.334588078,0,0.999649333,0.094223261,0.000729422,0,0,0.000181082,0.50252033,0.245043823,0.375878811,0.331912759,0.001816166,0.001873402,0,0,0.001420834,0.714942719,0.052664938,0.196923077,0.746549561,0.787309048,0.203268234
0,0.004058498,1.002282834,1.000504398,0.999981565,0,1.002263025,0.003922023,0.64876302,0,0.326595798,0.000103941,0.99805622,0.711482781,0.002507312,0,0.000143835,0.005271011,0.499548965,0.253560134,0.24730141,0.334308885,0,0.005711617,0.000865081,0,0.00614683,0.202963389,0.32809787,0.214153846,0.790464241,0.669800235,0.199282583
0,0,0.999011581,1.004311247,0.001303787,0.004341117,0.00033255,0.999901316,0.876155876,0.001812292,0.333226123,0,1.003441009,0.064006894,0.002445299,0.000853766,0,0.001122313,0.999528782,0.253079614,0,0.005568671,0.33130774,0.498179489,0.335397276,0.598187006,0.003740136,0.712860981,0.054338578,0.213538462,0.848180678,0.875440658,0.278597051
0,0.005499881,0.996628671,0.896802019,0.000186459,0.102019333,0,0.997535019,0.871110139,0.002429653,0.332071572,0,0.998013007,0.065121902,0,0,0.001964121,0.999082502,1.000859348,0.250616809,0,0.000678237,0.334318744,0.494861288,0.332902418,0.596626963,0.005796536,0.717707478,0.057833118,0.228615385,0.898368883,0.8613396,0.310880829
0,0.002401804,1.002453553,0.793730624,0,0.197488132,0,0.994764049,0.84503286,0,0.332471454,0,0.998616926,0.067112797,0,0,0,1.006502989,1.001961581,0.247069237,0,0.000240361,0.334989213,0.502156934,0.33294572,0.597332451,0,0.714713812,0.054879139,0.228923077,0.946047679,0.875440658,0.333200478
0.001933459,0.000697661,0.999829026,0.702235597,0.000720172,0.300058336,0.001356949,1.00168518,0.834673148,0,0.330889462,0,1.001718192,0.060799995,0,0.003715984,0,0.998677759,0.999984723,0.24793536,0.00096451,0,0.333802274,0.50327158,0.32738354,0.592645997,0.003183796,0.714400688,0.056196326,0.229230769,0.963613551,0.942420682,0.366679952
0.000966233,0,1.000155341,0.896198269,0.00058611,0.098650794,0.001620051,0.996791355,0.815909303,0.002608805,0.33116212,0.000569831,1.005679321,0.063924709,0.000222135,0,0.000350407,1.002246979,1.002261469,0.253442415,0,0,0.339116506,0.506998781,0.334313869,0.602145365,0,0.711196715,0.057603427,0.148923077,0.951066499,0.895417156,0.222797927
0.003914824,0.000522795,1.001144996,0.899669146,0,0.10060232,0,0.996225418,0.795694698,0,0.332419419,0,1.000506702,0.066115115,0,9.45E-05,0,0.995159452,0.999903812,0.250996608,0,0.001343593,0.33597526,0.493510591,0.337546346,0.602566141,0,0.718538606,0.055392215,0.085230769,0.936010038,0.813160987,0.113989637
0.001754079,0,1.004914164,0.898097656,0,0.098977173,0,0.999740377,0.854030231,0,0.328848703,0.001623872,1.003381301,0.068788917,0.004011023,0.00059669,0,0.99876386,1.000939598,0.249103098,0,0,0.33677071,0.502488952,0.334384009,0.594409657,0,0.710533802,0.057852119,0.230153846,1,1,0.404145078
0,0,1.004188466,1.001847814,0.000240583,0.000316182,7.54E-05,0.998337392,0.879279237,0,0.331563864,0.004776276,0.999792134,0.063174808,0,0.000572043,0,0.007095348,1.001155438,0.254469709,0,0.001454908,0.332914965,0.502194756,0.338038474,0.598921096,0.00125864,0.709172902,0.052581374,0.212,0.859473024,0.902467685,0.288959745
0.000834667,0.002183624,1.004247034,0.968661358,0,0.030356108,0,0.998290139,0.872123151,0,0.331389216,0.0042452,0.997591621,0.061119348,0,0.000746543,0,1.000680477,1.002676295,0.249762518,0.001600864,0.002797245,0.327439245,0.50577635,0.325827665,0.599589575,0.000423028,0.717080595,0.058192696,0.216615385,0.90966123,0.907168038,0.313670785
0.0054983,0.001506674,0.998486769,0.966151926,0.003052372,0.030143465,0,0.999122523,0.865886995,0.002740855,0.335006457,0.002399502,1.0012479,0.061899571,0,0.004619147,0.007130032,1.004203275,0.998823259,0.250960866,0,1.80E-05,0.331631222,0.49846341,0.330639833,0.599723334,0.001319702,0.716717195,0.054202047,0.232615385,0.922208281,0.935370153,0.352730171
0.001585998,0.003770089,1.00191758,0.969345325,0,0.028247879,0,0.997640287,0.85536447,0.003633666,0.333417167,0,1.002481366,0.059204062,0,0.001636689,0.003963338,0.997906255,1.001104093,0.24957852,0,0.005602153,0.332113178,0.496555904,0.328117747,0.603979243,0.002323832,0.713784566,0.05246192,0.237230769,0.966122961,0.952996475,0.383818254
0,0.002429264,0.999298987,0.961119288,0.004126693,0.043455129,0,1.003618332,0.863553343,0.001311533,0.328326289,0,0.99742883,0.068189092,0.00240847,0,0,0.998330591,1.001172113,0.249600881,0,0,0.331217418,0.501171098,0.33186885,0.597231035,0.004080788,0.71324148,0.056357083,0.232615385,0.95357591,0.933019976,0.363491431
0,0.000592798,1.002780113,1.001515335,0.003496392,0.001776936,0.665044485,0.333545883,0.724771201,0.000498123,0.328273239,0.996778939,0.332439509,0.111212888,0.000455498,0.003241914,0.000809147,0.005591089,0.996170648,0.750274111,0.0032957,0,0.165600547,0.168551636,0.665723856,0.598514192,0,0.286294189,0.053097477,0.412307692,0.603513174,0.702702703,0.306895177
0.001801526,0.000511672,0.99654164,0.988158308,0.005224022,0.009391715,0.670339771,0.334138849,0.721782864,0.002016622,0.331386721,0.998379557,0.329083333,0.115918828,0.001299776,0,0.001998083,0.998170135,0.996927965,0.748026025,0,0.000489055,0.161408494,0.168983289,0.667851682,0.599748683,0.004284816,0.289091147,0.054957388,0.44,0.588456713,0.730904818,0.330809087
0,0,1.000474504,0.978043219,0,0.02246005,0.660723887,0.33657256,0.705619625,0.002957623,0.334818141,1.00063653,0.333288087,0.115910481,0.000999068,0,0,0.997149043,0.99858036,0.742552813,0.002870481,2.09E-05,0.166153045,0.170008671,0.668141807,0.593328287,0.003040776,0.285025841,0.051152695,0.470769231,0.654328733,0.821386604,0.438421682
0.00539181,0,1.001510435,0.971636842,8.21E-05,0.036677847,0.670166062,0.338636936,0.723856927,0.003498068,0.336280757,1.000816911,0.33455285,0.111276093,0,0,0.005360297,0.996856711,0.99701446,0.752468298,0.003976129,0.001318834,0.162268604,0.165751499,0.663825352,0.596812769,0.000979293,0.288158082,0.056401376,0.436923077,0.62672522,0.813160987,0.390593862
0,0.001928599,1.002947508,0.945785292,0,0.047687396,0.665862679,0.333703878,0.708538023,0.003958311,0.336716318,0.998902797,0.335372669,0.115781623,0.004843156,0,0.00759496,1.00019886,0.999909407,0.749189308,0.00109949,0,0.155830177,0.165672198,0.665685175,0.594451282,0.001208106,0.285483339,0.056871594,0.344615385,0.581555834,0.720329025,0.255081706
0.003498003,0.00325621,1.002452342,1.004897641,0.002941762,0.001987049,0.331829014,0.668843434,0.795099447,0,0.99899351,0.998019609,0.332588935,0.061715436,0,0,0.001822967,0.00071108,0.502494825,0.498863398,0.313612663,0.332241469,0,0,0,0.003156244,0,0.459380314,0.221042215,0.324923077,0.533249686,0.728554642,0.220007971
0.005286076,0.003234653,1.003443513,0.999228933,0,0,0.331262824,0.666827417,0.789775949,0,0,0.996988409,0.329234318,0.069811809,0,0,0,0,0.495300137,0.498774293,0.313958841,0.334283456,0,0.005717946,0.00147353,0,0.001534273,0.452832325,0.224207514,0.256307692,0.294855709,0.387779083,0.051813472
0.000626406,0.000517469,0.998645388,0.996372854,0,0.003101021,0,0.995787459,0.891715885,0.001666979,0.339170008,0.001881518,0.998960713,0.059847118,0,0,0,4.97E-05,0.50108828,0.752110366,0.248930375,0.334421002,0.006547096,0.003236817,0,0.001300341,0,0.715402607,0.112766691,0.225846154,0.784190715,0.740305523,0.231964926
0,0.002519031,0.991828371,0.999184407,0,0,0.335841312,0.665360891,0.720126419,0,0.331864153,0,0.998671922,0.062733763,0,0.002705569,0,0,0.498962908,0.746332961,0.24839549,0.330324917,0,0.001913257,0,0,0.000202119,0.997831796,0.113711501,0.379076923,0.677540778,0.728554642,0.328816261
0,0,1.000856143,0.898140678,0.105820161,0,0.331082852,0.666517413,0.676720024,0,0.329008683,0.000721126,1.004425078,0.066151972,0.000804968,0.005654057,0,0.000387159,0.4948145,0.750172793,0.24921001,0.329611274,0,0,0,0.002305329,0,0.992106251,0.113130007,0.44,0.790464241,0.740305523,0.451574332
0.002374259,0,1.002592861,1.00422555,0,0,0.66393119,0.328315835,0.719883996,0,0.335814908,0.3358181,0.335006627,0.114405489,0,0.002022594,0.00107623,0,1.002172717,0.501241231,0.002492252,0,0.170899679,0.161614968,0.500339958,0.597133278,0,0.800424486,0.109821471,0.386769231,0.702634881,0.851938895,0.406935034
0,0.001221057,0.996755955,0.944062265,0.003972634,0.053382112,0.665249991,0.333557677,0.724669136,0,0.331648363,0.327369772,0.332702766,0.112472232,0.003191893,0.006260064,0.003828247,1.000180249,0.996001287,0.750201536,0,0.003459569,0.160481274,0.164245653,0.496171817,0.600102731,0,0.804752371,0.106716838,0.450153846,0.767252196,0.900117509,0.546432842
0.003034309,1.001812283,0,1.004403449,0,0.000127608,1.000283804,0.003506057,0.579143828,0.003167062,0.333086629,0.33906413,0.666608719,0.083166721,0,0,0,0.002938887,0.499808933,0.749534291,0.495899173,0.331673102,0.002109076,0.000877155,4.19E-05,0,0.496310119,0.426291593,0.054424151,0.646153846,0.608531995,0.764982374,0.53009167
0,0.949136074,0.052768876,1.001663404,2.89E-05,0,1.00400632,0.002271376,0.578653961,7.57E-05,0.330290765,0.335151788,0.666505509,0.087443351,0.005171173,0,0,0,0.503500632,0.749576173,0.498179494,0.334206527,0,0,0.001595451,0,0.498081968,0.429325826,0.054287099,0.655384615,0.627352572,0.809635723,0.585890793
0,0.898204937,0.097181203,0.998863382,0.002446962,0.003375896,0.999000334,0.001041704,0.577039921,0,0.33109529,0.328426433,0.661457074,0.085166769,0,0.001867006,0.002796419,0,0.499856003,0.748277054,0.49826585,0.332918914,0,0,0.000333173,0,0.505110983,0.42404252,0.058206414,0.664615385,0.646173149,0.847238543,0.637704265
0,0.850163364,0.1510427,0.995750322,0,0,1.003614825,0.002282408,0.587383263,0,0.335984389,0.333638305,0.669883964,0.091376603,0,0.004267294,0.000296871,0.003620022,0.497218412,0.753199092,0.497787844,0.334973933,0,0.002503898,0,0.000389069,0.498048984,0.427226315,0.050891356,0.633846154,0.614805521,0.783783784,0.538062973
0.000790836,0.803388061,0.207003437,0.998423408,0.002588517,0,0.997993275,0.001986684,0.579067927,0,0.329247796,0.333231343,0.670912186,0.091653842,0.001398422,0.004771667,0,0.006003765,0.497779694,0.743246133,0.499964907,0.331463551,0,0,0,0.000632075,0.501737385,0.426782531,0.056384596,0.476923077,0.489335006,0.507638073,0.211239538
0.003410139,1.001545794,0,1.002014134,0,0.002634879,0.997740096,0,0.571470297,0.001018548,0.330755937,0.334961889,0.665280881,0.087206075,0.001696912,0.000490195,0,0,0.504019757,0.749480399,0.497155087,0.332806166,0,0,0,0.001439702,0.496505668,0.428836288,0.056955126,0.701538462,0.639899624,0.788484136,0.621761658
0.000191863,1.002101947,0,1.002869065,0,0.002178184,0.997069104,0,0.571873647,0.000410807,0.331200365,0.33257888,0.665173549,0.091494912,0,0.000666229,0.002025877,0.000510336,0.499477274,0.750217588,0.500467761,0.333600924,0.000612514,0,0,0.004579844,0.499925336,0.429647133,0.055805937,0.704615385,0.658720201,0.822561692,0.669589478
0,1.00310117,0.00108543,1.002519999,0,0.004560734,0.996026635,0,0.580049044,0,0.336514778,0.325804352,0.668281201,0.095864486,0,0,0.000149472,0.001159443,0.503886399,0.752822832,0.503306588,0.331864835,0.002930283,0,0,0,0.50236655,0.43108846,0.05513097,0.698461538,0.639899624,0.810810811,0.637704265
0.005790197,1.00130496,0.000511582,1.000523097,0.006665705,0,1.00252855,0.002572785,0.575033454,0.002295075,0.335570318,0.336032213,0.66940804,0.086848596,0.006691397,0,0,0,0.503140465,0.747063566,0.497085709,0.336387813,0.004676071,0,0,0.002912211,0.501825945,0.428359582,0.05561455,0.686153846,0.627352572,0.814336075,0.613790355
0.005430794,1.00755518,0.002470049,0.999115731,0,0,1.000274814,0,0.572491868,0,0.334240014,0.334488626,0.672897674,0.087732275,0,0,0,0,0.497232845,0.747725909,0.504653397,0.334481743,0.006190056,0.001983205,0.002745319,0,0.497711033,0.429704761,0.057127519,0.692307692,0.646173149,0.822561692,0.645675568
0,1.003256141,0,0.998526146,0.003099994,0,1.002428818,0,0.571351938,0,0.336766086,0.330838163,0.668115296,0.086375325,0.003406228,0.005330131,0,0,0.502550555,0.749782909,0.494874844,0.338483631,0.000973806,0,0,0.000568338,0.499191073,0.430432217,0.056920754,0.692307692,0.639899624,0.827262045,0.641689916
0.000886285,0.992871616,0.000410857,1.003703616,0.002906086,0,1.002211519,0,0.574726415,0,0.329789967,0.336211878,0.666136899,0.090713493,0,0,0.005010328,0.003361728,0.502542115,0.752777048,0.503075624,0.331239293,0,0,0,0,0.505197918,0.425557401,0.052809177,0.689230769,0.639899624,0.820211516,0.633718613
0.00016115,0.994462675,0,1.001345871,0.001734674,0,1.002362699,0.002881249,0.56967799,0.004487356,0.33786899,0.330789805,0.662172939,0.092565825,0,0.001776191,0,0.006469389,0.497615392,0.748623537,0.502623904,0.335328872,0,0.001190178,0.003200878,0.00101503,0.494542139,0.425163258,0.057285542,0.692307692,0.639899624,0.813160987,0.629732961
0,1.003873371,0,0.999481052,0,0,1.004202879,0,0.568813286,0,0.333449408,0.333828768,0.668733515,0.088259059,0.005757907,0.003453908,0.002658579,0,0.499052725,0.753213482,0.504071599,0.332480972,0.002846659,0,0.000540541,0,0.501957616,0.422717547,0.050023145,0.698461538,0.639899624,0.834312573,0.657632523
0.000312797,1.002363491,0.002824325,1.000622628,0,0.001034634,0.997904335,0.001651701,0.573106161,0,0.333446385,0.334033889,0.668873056,0.092800652,0.001438986,0,0,0,0.502110377,0.753827785,0.501250983,0.336572853,0.001913553,0.001601156,0.001291039,0.004022083,0.498647711,0.426861232,0.05522497,0.707692308,0.646173149,0.802585194,0.641689916
0,1.003631595,0.001318866,1.004432155,0.002574757,3.51E-05,0.99955964,0,0.577008301,0,0.334136256,0.327975057,0.664797446,0.090139158,0,0.003779348,0,0,0.499866947,0.748265231,0.504504609,0.334021969,0,0,0.002751607,0.001210532,0.502199375,0.42768493,0.056991214,0.723076923,0.652446675,0.797884841,0.661618175
0,1.001589795,0,1.004009527,0,0.00054685,0.998807451,0,0.567678879,0.001439904,0.336474699,0.332567901,0.665927019,0.089008702,0.003473061,0,0.001714974,0,0.49536395,0.756488901,0.501169622,0.336557259,0.005244864,0.007328741,0,0.001763807,0.501034792,0.428949464,0.058387958,0.701538462,0.652446675,0.84253819,0.681546433
0.000680941,1.002716377,0,1.008091117,0,0.002382443,1.000209246,0,0.571927214,0,0.333996738,0.3398656,0.665761803,0.090645304,0,0.003857505,0,0.001680179,0.497420029,0.749581594,0.501241181,0.335412441,0,0.004627041,0.002604547,0.002977194,0.497796636,0.428858302,0.055389755,0.707692308,0.658720201,0.847238543,0.693503388
0.001875199,1.003630759,0.000960869,0.998583995,0,0.000912008,1.004792889,0.003929924,0.578806124,0.002378367,0.329222472,0.335678642,0.667706568,0.092272534,0,0.003035201,0.005089893,0,0.499398404,0.749614081,0.498407605,0.334694661,0,0.001238634,0.003063603,0,0.500631571,0.429641008,0.05817736,0.710769231,0.658720201,0.810810811,0.665603826
0.001133929,1.000839013,0,0.997921796,0,0,0.999272848,0,0.571276721,0,0.335620041,0.328151656,0.663035816,0.088757216,0,0,0.000479197,0,0.496079044,0.749471615,0.506100432,0.330742993,0,0,0,0.000470453,0.501101389,0.425205658,0.056946571,0.713846154,0.652446675,0.776733255,0.633718613
0,1.002177123,0.009172893,0.998076493,0.003897929,0.002815709,1.000560097,0,0.574975741,0.002609526,0.335140613,0.331355328,0.663802511,0.086108466,0.002693943,0.002591351,0,0.004017352,0.501126453,0.752050944,0.49652286,0.332354946,0,3.53E-05,0,0,0.500683167,0.426527877,0.056074886,0.692307692,0.646173149,0.829612221,0.653646871
0,1.001667206,0,0.996495367,0.005622496,0,0.99957044,0,0.578287376,0,0.331350744,0.334083595,0.665679956,0.092375426,0.002259523,0,0.002337081,0,0.501260749,0.747662239,0.49840712,0.33337363,0.001987264,0.000361364,0,6.94E-05,0.501920313,0.426166916,0.05777051,0.692307692,0.664993726,0.858989424,0.697489039
0.004513578,1.002799042,0,0.99766613,0.004428295,0,0.998533514,0,0.571062644,0,0.332953408,0.33670897,0.664586615,0.091200267,0,0.000969779,0.004330724,0.006001774,0.494452169,0.755409462,0.49776996,0.330476804,0.005086273,0.001311231,0.0015998,0.002316045,0.501034687,0.430366181,0.055481946,0.698461538,0.646173149,0.851938895,0.677560781
0.001698333,1.003001348,0.002608048,0.999891853,0,0,0.997744863,0,0.577679192,6.87E-05,0.336272714,0.330241089,0.660793385,0.08921568,0.001798603,0.004287935,0.001512808,0,0.499363676,0.752006899,0.498101447,0.335025272,0.002320965,0,0,0.000674401,0.503052768,0.431765074,0.060853473,0.68,0.627352572,0.802585194,0.6018334
0.00278735,0.995034449,0,1.003189971,0,0,1.005384246,0,0.576106405,5.45E-05,0.331093819,0.332308694,0.666977147,0.088836901,0.002014442,0.00166929,0,0.001269765,0.502899375,0.746651026,0.497288896,0.332332709,0.000655586,0.003494668,0.001180574,0.001242034,0.498605241,0.425314437,0.056498226,0.68,0.621079046,0.810810811,0.605819051
0,1.002453749,0,0.999013673,0.000692415,0.003220774,0.998540756,0.00161612,0.572135258,0,0.330642233,0.331904342,0.665420727,0.08468183,0.000635154,0,0.003703792,0.000774482,0.500396028,0.756377555,0.500150443,0.327620549,0,0,0.00080422,0.009032804,0.503525253,0.42674463,0.06176452,0.698461538,0.646173149,0.849588719,0.677560781
0.003921792,0,0.999201445,0.996939702,0,0.000196125,0.998112167,0,0.628170278,0,0.334492318,0.338129442,0.336429656,0.064130487,0,0,0,0.000974715,0.498039993,0.758128095,0.501243909,0.33778361,0,0,0.000893608,0,0,0.511889138,0.102100677,0.623384615,0.691342535,0.947121034,0.716620167
0,0,0.999333915,0.998558893,0,0.002414972,1.00113673,0,0.628098354,0.000566785,0.333245369,0.330206095,0.329963978,0.067224573,0.002100047,0.001920152,0.002450281,0,0.497875041,0.752896408,0.499629864,0.331734691,0.003248691,0,0.002986066,0.000566989,0.001346089,0.516171535,0.100018993,0.623692308,0.639272271,0.839012926,0.587883619
0.001384134,0,0.999535225,0.977057887,0,0.026584639,1.002244432,0,0.639830128,0.003260224,0.335272773,0.336664136,0.335019874,0.067375784,0,0.003104043,0.001856019,0.002070178,0.49740665,0.757276387,0.505235036,0.333952435,0.002683396,0.003901183,0.001561609,0.000240337,0.002773325,0.515005583,0.100845357,0.626153846,0.707026349,0.945945946,0.73535273
0,0,1.002159802,0.979456711,0,0.021720182,1.003366486,0,0.633385661,0.000421641,0.33901311,0.330284106,0.33484114,0.064026888,0.006263746,0,0.007227151,0.004350202,0.499150141,0.753250199,0.502035675,0.337739415,0,0,0,0.003190325,0,0.514443205,0.096403247,0.626461538,0.596612296,0.739130435,0.485850937
0.003711977,0.001494181,1.003548413,0.945526701,0,0.050425251,0.997358205,0.000325257,0.641238081,0.000684529,0.337005801,0.332423231,0.333451127,0.065445908,0,0.001470724,0.008199444,0.00031524,0.496049128,0.748527124,0.497845948,0.335118595,0.00486483,0.001266362,0.00250342,0.000288828,0,0.511221309,0.104270868,0.622153846,0.730865747,0.96827262,0.777999203
0.001580623,0.000691083,0.996228075,0.952168315,0,0.050084953,0.996337824,0,0.641505844,0,0.334275421,0.330206189,0.331809445,0.063232007,0,0,0.00333107,0,0.501298868,0.754023853,0.502467832,0.32946708,0,0,0.007439891,0.00258992,0.003612147,0.51156608,0.099958596,0.624615385,0.687578419,0.843713278,0.636907134
0,0.003076944,1.000161464,0.92166021,0,0.077512057,1.003355894,0,0.647548393,0.002507509,0.331099398,0.325127345,0.331049148,0.065581113,0,0.000524961,0.000992237,0,0.502244173,0.754178861,0.500042312,0.332513457,0.000711069,0,0,0,0.004037668,0.510438903,0.099530254,0.615076923,0.71455458,0.970622797,0.749302511
0.000551749,0,1.000370681,0.921618933,0.003178472,0.068952235,0.994587724,0.008078895,0.646180784,0.000810375,0.334721849,0.332894841,0.340014348,0.057869615,0.002178917,0.000783259,0.001645157,0.00084569,0.499160994,0.751090206,0.50338074,0.335976848,0,0,0.001547797,0,0,0.514790482,0.102345555,0.616307692,0.69510665,0.726204465,0.546831407
0,0.003077094,1.001376585,0.904356924,0.002283874,0.097688897,1.000271149,0.000606001,0.642141637,0,0.338165002,0.336360538,0.340468241,0.065750089,0,0.000497784,0.001773816,0,0.500797759,0.751468722,0.495864882,0.331713506,0,0.003405708,0,0,0,0.516902306,0.099831117,0.607384615,0.700752823,0.967097532,0.72299721
0.000224405,0.00027441,0.997790372,0.902260303,0.001075091,0.097401951,1.001656851,0,0.643918462,0.003733543,0.331592715,0.337303194,0.337025217,0.06300239,0.002924544,0.003894095,0.000769744,0.00468223,0.502141753,0.755822777,0.496067611,0.333224737,0.003192762,0,0,0,0,0.512315645,0.093984102,0.607692308,0.668757842,0.669800235,0.478278198
0.172506493,0.779913785,0.046837472,1.005293298,0,0,0.831364994,0.174978823,0.622188279,0,0.331431147,0.338728209,0.330173423,0.115458215,0.003089752,1.006688872,0.999386469,0.005836539,1.00086482,0.751302618,0,0.001949787,0.163999744,0.16594928,1.003938512,0.400239853,0.015150085,0.286605842,0.666961568,0.698461538,0.695734003,0.869565217,0.741331208
0.172114182,0.785294686,0.050444238,1.000134318,0,0.000633097,0.827427629,0.173031217,0.618697523,0.002513671,0.329327435,0.333251398,0.336432127,0.116232086,0,0.99645758,0.999375958,0,1.000818785,0.749720954,0,0,0.167208946,0.168584281,1.002157212,0.400846362,0.00574998,0.288476453,0.663809041,0.698461538,0.686951066,0.846063455,0.705460343
0.16650569,0.735372529,0.10115823,1.001013204,0,0.00135558,0.833993353,0.17606748,0.617699916,0,0.333363512,0.333812039,0.332077529,0.110013231,0.003145125,0.996475894,0.990190193,0,0.999346691,0.747495776,0.002746148,0,0.16587644,0.163080171,0.996719309,0.407300945,0.010681729,0.288114669,0.669172865,0.673846154,0.702634881,0.89306698,0.741331208
0.170109037,0.729962387,0.096936274,1.000296923,0,0,0.831142399,0.169286381,0.618286345,0.002886895,0.331162615,0.328317942,0.332410712,0.117457017,0,1.001399799,0.998328494,0.003899681,0.997764459,0.746352327,0.000825314,0.001180811,0.168412952,0.16730783,1.002847451,0.397383077,0.013195121,0.282489461,0.668392999,0.676923077,0.708908407,0.904817861,0.761259466
0.172775372,0.679079705,0.150530476,1.006247906,0.00339216,0.000887045,0.826486577,0.169842789,0.628476179,7.38E-05,0.330915776,0.333156258,0.330034576,0.111299002,0,0.999027272,0.995039269,0,0.99775921,0.749792353,0.000750826,0,0.165144545,0.168578816,1.001966906,0.403311589,0.011664263,0.285687729,0.661055585,0.596923077,0.682559598,0.810810811,0.581905141
0.171231865,0.678018517,0.149924687,1.004764019,0,0.001216129,0.830073123,0.171423125,0.630917649,0.003765951,0.335841616,0.330591174,0.330795537,0.119483419,0,0.996299542,1.006615874,0,1.003952459,0.745378529,0.002704422,0.00435951,0.169886482,0.168272549,0.999301893,0.39613402,0.012964712,0.285050741,0.662205464,0.615384615,0.711417817,0.752056404,0.57791949
0.256601915,0.752059028,0.00558334,0.996387818,0,0,0.332087747,0.17337763,0.618289559,0,0.335670624,0.330945433,0.337705746,0.112911081,0.001370137,1.00117824,1.000412452,0,0.996731617,0.750115022,0,0,0.170294013,0.169164791,1.000408449,0.40195339,0.00985966,0.289183668,0.670158142,0.572307692,0.56838143,0.705052879,0.402550817
0.206004036,0.747482009,0.050310085,1.001626627,0.00321315,0.002022392,0.828005372,0.166953337,0.615936369,0.001592822,0.334531356,0.333255981,0.330485357,0.113593743,0,1.000635275,1.000801906,0,0.999968089,0.748394065,0.001266656,0,0.164989552,0.167847423,0.999108587,0.399093948,0.013206736,0.28325667,0.66236331,0.550769231,0.572772898,0.611045828,0.338780391
0.150113509,0.753285756,0.097359797,1.003344861,0.001232089,0,0.836077342,0.171105104,0.619711069,0.005862183,0.335728909,0.327694468,0.333889982,0.111148921,0,0.999715375,1.002739752,0.002115523,0.997363406,0.746677228,0,0,0.166045621,0.162962278,0.996793545,0.400796565,0.006635348,0.283128668,0.669888242,0.636923077,0.658092848,0.881316099,0.64966122
0.151509622,0.747302095,0.099317157,0.991955936,0.004349603,0,0.828556962,0.170907404,0.618769871,0.00124195,0.333013895,0.334276416,0.333926331,0.112383758,0.001944797,0.998151135,1.007503158,0.001257014,1.00305709,0.748638308,0,0.004332747,0.169217102,0.168763341,0.996679689,0.397656108,0.010442712,0.286268154,0.668072688,0.646153846,0.675031368,0.775558167,0.593862096
0.10351791,0.743509819,0.149012224,0.999436529,0.002084495,0,0.834895012,0.170142927,0.63331325,0.000331069,0.339806661,0.332474913,0.337314447,0.113433584,0.002467848,0.999422605,1.001444381,0.000864615,1.000463609,0.751187315,0.002317817,5.07E-05,0.164414567,0.170954063,0.998251939,0.397556179,0.010657185,0.281363907,0.670808923,0.649230769,0.664993726,0.881316099,0.669589478
0.098869686,0.754293628,0.149405717,1.002642182,0,0,0.836240364,0.172090382,0.632012433,0,0.337179298,0.33170952,0.332303283,0.108376563,0,0.996959767,0.999439704,0,1.004362169,0.750851545,0,0.000890443,0.168453383,0.165647658,0.996697986,0.399872291,0.015592725,0.286088418,0.663462271,0.643076923,0.658720201,0.857814336,0.637704265
0.122715334,0.835228146,0.046150883,0.997410102,0,0.001450118,0.832195073,0.170029627,0.622616147,0,0.332518894,0.334289076,0.331048416,0.114608128,0.003369198,0.994059057,0.993317683,0.005881813,0.997732198,0.748142957,0.001353724,0.002959345,0.169967244,0.170343649,1.000487176,0.395479509,0.005765058,0.282983042,0.669293379,0.624615385,0.685069009,0.822561692,0.617776006
0.118128736,0.827387652,0.051292929,0.996757859,0,0.000249754,0.824810212,0.165076609,0.618422512,0.000999515,0.332749665,0.335724767,0.329325153,0.113435881,0,1.002414303,0.995820704,0,1.002482407,0.75723212,0.002497674,0.001182849,0.169826442,0.169396738,0.997844368,0.398145716,0.010978222,0.287221665,0.667443477,0.596923077,0.654956085,0.846063455,0.581905141
0.064317533,0.835681184,0.104384198,0.997189326,0,0,0.827421988,0.1642157,0.616998833,0.003645141,0.337666381,0.334610357,0.328956454,0.114432778,5.55E-05,0.998206205,1.000505263,0.00063993,0.995985186,0.750929487,0,0.000894347,0.165678969,0.164698965,0.995692565,0.402821356,0.011019558,0.287758082,0.667412106,0.646153846,0.671894605,0.846063455,0.645675568
