MA_ratio,FA_ratio,Cs_ratio,Pb_ratio,Sn_ratio,other_ratio,I_ratio,Br_ratio,po_electrode,ETL/ETM,HTL/HTM,ne_eletrode,effective area (cm^2),additive_O,additive_I,additive_H,passivation,step,dissolvent,coated1_s(rpm),coated1_t (s),coated2_s(rpm),coated2_t (s),anti-solvent,anneal_T (℃),anneal_t (min),,Jsc (mA/cm2),Voc (V),FF,PCE (%)
0.000865461,0.001439889,0.932592688,0,1.010484195,0.007097191,0.003516282,1.005493042,0.500972149,0.998690729,0.331297346,0.332755236,0.114252926,0,0.998258946,0.99237345,4.28E-05,0.006925649,0.498516229,0.264904228,0.331564014,0,0.00421972,0,0.293189237,0.112732927,,0.28,0.26348808,0.669800235,0.086488641
0.002691701,0.963675949,0.00781675,0,1.002558782,0.016470961,0.81854493,0.001871607,0.494245736,0.998866237,0.320507604,0.33330059,0.141250664,0,1.005336765,1.007257032,0.005221243,0,0.241371703,0.248264459,0.448789262,0.00128209,0,0,0.198519505,0.331509272,,0.752307692,0.149309912,0.423031727,0.083698685
0.155676807,0.809294504,0.010303871,0.521883621,0.010921598,0.000207831,0.695211006,0.167435018,0.497750029,0.998618894,0.329509391,0.33216131,0.107210707,0,0.000430962,0,0.000643011,1.007391556,0.753920834,0.118135654,0.110046563,0.992946546,0.3365702,0.104050694,0.284506413,0.670184242,,0.68,0.671894605,0.834312573,0.669589478
0.144963009,0.756741587,0.046791144,0.535937711,0.005201664,0.002824717,0.686638486,0.162783072,0.496559906,1.000428405,0.328700936,0.336442365,0.107065039,0.005002224,0.005580242,0.002651688,0.001352729,0.997661921,0.75131307,0.120460838,0.103350289,0.995904984,0.335413078,0.094919069,0.28273139,0.665463707,,0.698461538,0.695734003,0.869565217,0.741331208
0.146384658,0.725334724,0.090806881,0.528835693,0,0.005676507,0.684775978,0.173106033,0.494062099,1.001150751,0.329537688,0.340589334,0.116673371,0,0.00029759,0,0.002438895,0.998477113,0.742150558,0.126033786,0.108399337,0.99124408,0.330474527,0.100749876,0.283947009,0.669130884,,0.676923077,0.708908407,0.904817861,0.761259466
0.132517244,0.674441004,0.138904935,0.530455096,0.003130335,0.006490718,0.676075091,0.17463929,0.494811308,1.000684253,0.336845717,0.329586011,0.108727784,0.003986586,0.000553778,0,0.006208076,1.009454559,0.753637937,0.128695207,0.109842598,0.998995613,0.335467314,0.098285287,0.292129808,0.667687749,,0.596923077,0.682559598,0.810810811,0.581905141
0.925789307,0,0,0.003228085,1.008047862,0,0.809584467,0.010715247,0.502668082,1.00467059,0.333933785,0.338223303,0.090883099,0,1.001068951,0.990512421,0.00685884,0.000426042,0.509025566,0.190353632,0.338441647,0,0,0.007734477,0.284616602,0.228986885,,0.612923077,0.236825596,0.60787309,0.155041849
0.000969135,0,0.929054347,0,1.001943404,0.002918762,0.825787029,0.004324761,0.505648488,1.002342402,0.342685564,0.331872985,0.08940346,0,1.0046983,1.000697116,0.000465849,0,0.506840842,0.189795533,0.327869344,0.001421871,0,0,0.28324649,0.228960322,,0.946153846,0.106649937,0.40987074,0.072937425
0.001714995,0,0.932709321,0,0.997631518,0,2.66E-05,0.99698437,0.505049877,1.00478101,0.339786437,0.338191482,0.096542595,0,1.003338116,0.993038468,0.002415957,0.002530734,0.504677062,0.186924169,0.333464797,0,0.005470268,0.006193544,0.279534289,0.22594356,,0.429538462,0.229611041,0.696827262,0.12116381
0.933321512,0.008410707,0,0.531466246,0,0,0.493498496,0.398580704,1.004062162,2.999584492,0.996282106,0.655980917,0.066040324,0,0,0,0.000350392,1.009031872,0.750075012,0.125325135,0.157570418,0.665108186,0.750632263,0.700522949,0.292529379,0.109579682,,0.441230769,0.658720201,0.869565217,0.444001594
0.935413978,0.001059016,0.003549658,0.397450437,0.25262601,1.62E-05,0.492744306,0.395483117,1.011660526,3.003419971,1.001222075,0.668215215,0.069893629,0.002243912,0.001193933,0.000802513,1.005501579,0.998217199,0.755286218,0.131273978,0.170356213,0.66827869,0.752018787,0.699630659,0.288798948,0.099518594,,0.530769231,0.570890841,0.89306698,0.475488242
0.936300645,0.000936674,0.00176612,0.267896004,0.503278013,0,0.500689488,0.400346061,1.003471598,3.008966414,1.000741251,0.66359203,0.071080951,0.004320242,0.008630913,0,0.997909865,0.997665735,0.755080243,0.128453319,0.16845372,0.660646957,0.745701946,0.700181331,0.278746054,0.112864757,,0.185230769,0.357590966,0.799059929,0.093264249
0.929890337,0,0,0.127063297,0.74681015,0,0.488775464,0.406133641,1.006378543,2.997405313,1.000470884,0.66504837,0.073437885,0.002906288,0,0.01036396,0.992939942,0.999560401,0.747352784,0.124180337,0.167689601,0.672577709,0.744443993,0.705433861,0.278265887,0.111945457,,0.084923077,0.257214555,0.740305523,0.028298127
0.93046754,0.006122896,0,0.002573485,0.995535385,0,0.493309857,0.404138905,1.008478641,3.000105753,1.003576402,0.663096403,0.071524958,0,0.002065187,0.007655733,0.001248784,0.995402165,0.760181919,0.119662605,0.165606628,0.667936775,0.745821007,0.69660577,0.277885841,0.111182115,,0.031692308,0.094102886,0.599294947,0.002789956
0.99788238,0,0.002127532,0.000858896,0.006188938,0.991194172,0.881318245,0,0.505620211,0.998685499,0.339155229,0.661914014,0.093432883,0.009489225,0,0.000827585,0.000356176,0,0.751524184,0.186995679,0.222764105,0.011695776,0.002816984,0,0.313345075,0.328941375,,0.016,0.426599749,0.387779083,0.004782782
0,0.000481754,0.999852044,0,0,0.999970045,0.886055949,0.004396911,0.493944617,1.001844566,0.337460252,0.658741951,0.09148784,0.002724224,0.004083829,0,0,0,0.754175995,0.190859897,0.218341878,0,0.00090148,0.007904564,0.306957431,0.338513914,,0.066153846,0.533249686,0.705052879,0.043443603
0.936940309,0.001021769,0.008546082,0,0.997741804,0.002524417,0.81335757,0.009312411,0.500636072,0.99942775,0.330642347,0.341956848,0.072135328,0.001030192,0.003487602,0,0,0,0.249243661,0.499542504,0.498255436,0,0.002663173,0.003411078,0.354827413,0.331487921,,0.357846154,0.426599749,0.564042303,0.208449582
0.931775819,0,0.000451837,0.002808365,1.001983696,0.003365726,0.546100102,0.337577448,0.489410279,1.000336301,0.325736662,0.337345577,0.073615379,0.004427192,0,0,0.006444316,0.007730507,0.246890875,0.499297236,0.498577382,0.006205826,0,0.000675163,0.362483012,0.33208025,,0.442461538,0.483061481,0.587544066,0.218413711
0.932782036,0,0,0,1.00807156,0.000848175,0.270449334,0.671823236,0.49748566,1.001899095,0.329316344,0.328864139,0.069124825,0,0,0.000387122,0.005763871,0,0.253233484,0.495371239,0.506473589,0.000742077,0.001218437,0,0.35747376,0.344100504,,0.378461538,0.514429109,0.669800235,0.22837784
0.940090893,0.001034285,0,0.000302536,1.000096068,0.002703483,0,0.999953515,0.498821151,1.005924839,0.337245533,0.324012568,0.073522568,0.001029448,0,0,0,0,0.24994209,0.497082794,0.507701762,0,0.008238484,0.001145297,0.369650087,0.332632895,,0.254153846,0.552070263,0.693301998,0.130330809
0.016279781,0.002271987,0.931689989,0.526084351,0,0.00528325,0.832628415,0.01028544,0.500380887,1.002353967,0.338080888,0.344222304,0.07133277,0,0.999317732,1.000629927,0.000499194,0.996212109,0.757917297,0.102255893,0.114238937,0.577705887,0.58619082,0.003901841,0.28833236,0.165918241,,0.492923077,0.558343789,0.664982374,0.321642088
0,0,0.940948241,0.525858486,0.002245236,0.014712388,0.823498738,0,0.50289391,0.999822726,0.339020437,0.337446883,0.065810109,0.004103388,0.997473817,0.994669085,0.006004839,0.998758921,0.762450527,0.100901035,0.114713582,0.573834139,0.578725499,0.003237578,0.29260761,0.16691232,,0.467692308,0.520702635,0.673443008,0.288162615
0.007428835,0.004397173,0.928381499,0.519331974,0,0.039720668,0.820324651,0,0.506157388,1.000853354,0.33446168,0.330891689,0.063388769,0.00760325,1.006789277,1.011154873,0,0.997031338,0.744769955,0.102396211,0.115139666,0.58900808,0.590985497,0.002148593,0.284336984,0.172593682,,0.487384615,0.545796738,0.747826087,0.34954165
0.002471584,0,0.928853333,0.499192792,0,0.05205332,0.827399596,0.01109967,0.497324467,1.00577165,0.337318985,0.335374101,0.057133189,0.003245462,0.998917106,1.002063952,0,1.00456583,0.752888293,0.099402866,0.107050211,0.584336016,0.58238301,0,0.288059435,0.175077721,,0.577230769,0.608531995,0.852996475,0.526504583
0.003610288,0.001423075,0.934900079,0.502515335,0,0.081374443,0.825328248,0.00258941,0.503228516,1.001758077,0.335295868,0.338143822,0.067929931,0,1.00339127,0.995558435,0.004505969,0.99126842,0.751431401,0.10092421,0.111554811,0.579327413,0.583508332,0.003201646,0.286693209,0.163457101,,0.533846154,0.583437892,0.776380729,0.424870466
0.002697995,0,0.937230547,0.528022001,0.002186484,0.002214698,0.818155666,0.002582941,0.500526108,1.005565233,0.34210135,1.001765514,0.041227602,0.000789206,0,0.006012284,0.005434598,0,0.497405757,0.252610625,0.329668549,0.007800226,0,0,0.324115427,0.102968095,,0.414153846,0.445420326,0.540540541,0.177361499
0.005313218,0.003403449,0.926982468,0.505826095,0,0.048528864,0.832292931,0,0.491791124,1.002071032,0.337908771,0.993538399,0.045713566,0.004508894,0,0.009073573,0.0030832,0.003387121,0.509068067,0.246418464,0.329739012,0.002208528,0,0,0.312661767,0.104824615,,0.450769231,0.457967378,0.587544066,0.211638103
0,0,0.931549504,0.528204736,0.00059786,0.003255653,0,1.010996118,0.504187185,0.999212538,0.333318744,0.33464764,0.109557315,0.001893754,0.003342462,0,0.000694521,0,0.242835886,0.313192639,0.678530514,0,0,0.00282843,0.216723518,0.334139846,,0.207692308,0.627352572,0.869565217,0.198485452
0.007888415,0,0.939815334,0.532447284,0,0,0.002236076,1.007649376,0.501045837,1.000101315,0.331338002,0.334649167,0.121810121,0,0,0,0,0,0.245951707,0.309262819,0.671614571,0,0.003819117,0.005371088,0.22108928,0.324224898,,0.192,0.803011292,0.869565217,0.237146273
0.010575231,0.005955216,0.934867671,0.525045013,0.003529137,0,0,0.997432682,0.501590428,1.007847171,0.340038994,0.32319617,0.110482876,0,0.00025038,0,0,0.006736437,0.249872111,0.319921099,0.658424611,0,0.005270925,0,0.207030717,0.338034637,,0.212615385,0.828105395,0.634547591,0.196094061
0,0,0.944627335,0.533986831,0,0.002073129,0,0.99565519,0.503184807,1.009317268,0.333737041,0.337678018,0.110162017,0,0.015737074,0.000192467,0.001609779,0,0.250613602,0.318601898,0.673801768,0,0.002953396,0.010707009,0.209664647,0.333923185,,0.188,0.759096612,0.869565217,0.218015145
0,0.000154328,0.933319968,0.521348038,0,0,0,1.001972187,0.504173417,0.994491116,0.337759213,0.992903784,0.082958763,0,0,0,0,0.003791454,0.24837443,0.245282612,0.325319029,0,0,0,0.716880858,0.056145043,,0.227692308,0.777917189,0.857814336,0.267038661
0.005232316,0.000587753,0.928561164,0.53203957,0,0,0.009676954,1.007773087,0.501694517,0,0,1.000081759,0.083746092,0,0.003457329,0.004061784,0.003861796,0,0.23886979,0.252981763,0.328677219,0.002069589,0.000882252,0.000558147,0.723037855,0.058630073,,0.156923077,0.82183187,0.634547591,0.14348346
0,0,0.93014304,0.512240506,0.000779562,0,0.000696021,1.005737762,0.499628783,0.991588335,0.33152184,1.001042442,0.085635916,0.003754181,0,0,0.000182329,0,0.250549156,0.124830893,0.329690461,0.002434943,0.004059123,0,0.716268912,0.046239549,,0.236923077,0.715181932,0.611045828,0.183339976
0,0,0.926640752,0.527788289,0.001757651,0,0.006087164,0.994986863,0.505223702,0.996793852,0.335683053,1.006851045,0.080040487,0.000846866,0.007083988,0.002481673,0.008870543,0.005002187,0.247816231,0.372570139,0.339178861,0.001848347,0,0,0.715804188,0.053088807,,0.196923077,0.746549561,0.787309048,0.203268234
0,0,0.933431722,0.525300341,0.003123679,0.002983207,0.834664985,0,0.494802943,0.997515019,0.327096095,0.995985415,0.70735577,0.010608218,0,0,0,0,0.246774689,0.245430809,0.342771917,0.002680402,0,0.01065751,0.198550775,0.333994811,,0.214153846,0.790464241,0.669800235,0.199282583
0.002547314,0,0.928249733,0.528767093,0.001555928,0,0,0.99859093,0.503149986,1.010698307,0.327072886,1.006909802,0.06848501,0.000467467,0.006506623,0,0,1.007495542,0.25159188,0.25117319,0.326326611,0.328833905,0.499626854,0,0.699975731,0.046749504,,0.213538462,0.848180678,0.875440658,0.278597051
0.003035232,0,0.941430322,0.526382787,0,0.01512004,0,1.001525843,0.505963976,0.999000956,0.333196159,1.009162742,0.060551645,0.001701161,0.011038078,0,0.993573944,1.000293873,0.25051994,0.25250942,0.327077063,0.332381653,0.50367973,0,0.711023988,0.056553195,,0.228615385,0.898368883,0.8613396,0.310880829
0.002997725,0.003530503,0.927726652,0.518095013,0,0.021707457,0.000946348,0.996951695,0.493699351,0.991222426,0.331691295,0.999301501,0.065962812,0,0,0.010519126,1.001792735,1.00721098,0.254375116,0.249334318,0.322623274,0.338845849,0.494273499,0.010587623,0.715249491,0.051496466,,0.228923077,0.946047679,0.875440658,0.333200478
0.00332728,0.003675381,0.942114959,0.523966397,0,0.036159531,0.000934297,1.009920579,0.492891659,0.995464828,0.341947899,1.006521763,0.065873204,0.004080457,0,0.006742,0.993470154,0.995786633,0.250473727,0.253268694,0.330743431,0.330411876,0.50237961,0.001624828,0.711561144,0.056447732,,0.229230769,0.963613551,0.942420682,0.366679952
0.003610751,0.002844191,0.936414817,0.51048157,0.000870348,0.065522115,0.003605613,1.00214503,0.50037096,0.995624638,0.338452664,1.002944039,0.058265507,0.001140177,0.003100799,0.010193992,0.993822227,1.00239308,0.242513353,0.259706985,0.334694615,0.336867806,0.486381217,0.00275105,0.718756456,0.054768597,,0.148923077,0.951066499,0.895417156,0.222797927
0.001931034,0.006120365,0.919614378,0.503755318,0.006443035,0.074897368,0.003297674,0.98953812,0.496212626,0.994449429,0.328875517,0.992357546,0.064625207,0.010302776,0.00013953,0.006049023,0.992309041,1.010357333,0.256322502,0.247578907,0.341729254,0.331510439,0.492862257,0,0.713096626,0.060079902,,0.085230769,0.936010038,0.813160987,0.113989637
0,0,0.942775291,0.525980392,0,0.014120765,0,1.011237005,0.507283645,0.995887255,0.332548322,0.997865954,0.061487244,0.005768179,0.002700732,0.001853018,1.007753081,1.000516384,0.254559239,0.252897336,0.337678246,0.340589721,0.50061172,0,0.71453331,0.050490501,,0.221538462,0.885821832,0.913043478,0.314866481
0.002000074,0,0.934623059,0.515384142,0,0.022464193,0.001791193,0.999810376,0.50214265,1.004438874,0.337784343,0.99422953,0.061512551,0,0.014142325,0,1.006165685,1.002849277,0.243845742,0.253371556,0.333246599,0.329659329,0.495939713,0.002897669,0.711793298,0.052381584,,0.230769231,0.913425345,0.969447709,0.359107214
0,0,0.94054218,0.516589228,0,0.034975269,0,0.993733354,0.496562474,0.983464632,0.331498306,0.999395589,0.075001243,0.004205825,0,0.002324073,0.99900005,1.008762764,0.249795401,0.24074245,0.336917206,0.333225746,0.504278015,0,0.707025043,0.054443089,,0.230153846,1,1,0.404145078
0.006074937,0.002244949,0.93766835,0.508848915,0.003102465,0.050650509,0,1.000129277,0.498859719,0.995661788,0.334328912,1.000065514,0.065332077,0,0,0.00206546,0.998764216,1.003422091,0.255559401,0.254138866,0.331646777,0.335074599,0.497576397,0.00489452,0.718000447,0.05362625,,0.214461538,0.974905897,0.925969448,0.340374651
0,0,0.932281307,0.504256513,0.001866454,0.068517175,0,1.005186498,0.494795973,1.001346008,0.333700103,0.99771526,0.066325052,0,0.006871502,0,1.006824278,0.999323433,0.254261331,0.259161912,0.332883555,0.326391592,0.497640937,0,0.712592737,0.057023786,,0.184,0.925972396,0.854289072,0.255878836
0,0.002754942,0.937794812,0.52489321,0,0.001104603,0.006112628,0.988941784,0.494396525,1.003463291,0.331409412,1.001572361,0.065949401,0.006190395,0.007636964,0.005604225,0.001174371,0.995247665,0.248748265,0.251935886,0.330511682,0.328485636,0.505418263,0,0.723281592,0.060546938,,0.212,0.859473024,0.902467685,0.288959745
0.005733138,0,0.935836512,0.522344344,0.004065302,0.022088768,0.001626333,1.003745138,0.495864244,0.995092488,0.334997157,1.000100102,0.062415575,0,0,0.00034777,0.996292132,1.000835331,0.25393694,0.249787607,0.330088731,0.331853322,0.499152773,0.010333992,0.713883507,0.05877056,,0.212,0.859473024,0.896592244,0.291351136
0,0,0.930442547,0.508359887,0.005490942,0.035587661,0.007011337,0.991573363,0.505608139,0.988612437,0.330731855,0.996057417,0.06918383,0.002605902,0.000151095,0,1.001465876,0.997570662,0.251086834,0.25063512,0.330374845,0.336056727,0.49839872,0.008286133,0.711769253,0.062451387,,0.216,0.90966123,0.873090482,0.301315265
0.004636666,0,0.938672193,0.513145856,0,0.038303124,0.0017326,0.997605923,0.500531635,1.00554135,0.335969245,0.99787645,0.069092592,0,0,0,1.000876495,0.998893347,0.24624151,0.248900874,0.329231483,0.338101727,0.492604843,0,0.711476882,0.062256717,,0.216615385,0.90966123,0.907168038,0.313670785
0.006075573,0.00505267,0.9246475,0.508825024,0,0.059824222,0.005270278,1.005009226,0.499384097,1.006082703,0.337136231,1.008389002,0.057020357,0,0,0,1.010070155,0.995596369,0.244541319,0.260172363,0.332802523,0.336452464,0.5029655,0,0.717806239,0.054163345,,0.213846154,0.86574655,0.877790834,0.285372658
0.000761574,0,0.93946527,0.502347676,0,0.068932126,0,0.999664149,0.498238119,1.005998359,0.334893893,1.003900593,0.068334451,0.008229605,0.003993711,0,0.992211381,1.005940286,0.25037622,0.251818376,0.33043106,0.336477556,0.504064467,0.001610246,0.711663907,0.05433189,,0.198769231,0.82183187,0.8613396,0.251096054
0,0,0.92776703,0.534790123,0.003897228,0,0.540870062,0.334725861,0.501050432,1.000660523,0.334060686,0.337821681,0.107423681,0,0,0.001458043,0.002568388,1.011043715,0.754219477,0.125774583,0.110303927,0.671253044,0.496784799,0,0.281125595,0.059156914,,0.412307692,0.603513174,0.702702703,0.306895177
0.000323397,0,0.930494549,0.520963074,0,0.01526254,0.551999737,0.335673765,0.50026107,1.00683705,0.337547313,0.343452405,0.114581076,0,0.006683754,0,0.99309487,1.006321723,0.745182429,0.125522071,0.10919108,0.664643695,0.495640427,0.005597085,0.286646158,0.048702436,,0.44,0.588456713,0.730904818,0.330809087
0.002152403,0,0.931279335,0.513811021,0,0.034827721,0.546402889,0.334443542,0.501124325,0.996661766,0.332026019,0.336215873,0.115079837,0,0.00743973,0,1.000488877,0.999612488,0.749646188,0.120725293,0.10552387,0.659844142,0.503884374,0,0.288031983,0.051605116,,0.470769231,0.654328733,0.821386604,0.438421682
0.00363335,0.00179194,0.931132964,0.510027941,0.001569601,0.039227903,0.544309572,0.340869505,0.498187227,0.990671412,0.336468819,0.33059451,0.109203741,0,0.002408993,0,1.000580512,1.00418809,0.752520809,0.128845005,0.115859557,0.67181725,0.500604736,0.007925355,0.284645595,0.055535502,,0.436923077,0.62672522,0.813160987,0.390593862
0.004874173,0.001996951,0.936664632,0.512741131,0,0.067131531,0.54825733,0.333566734,0.502623772,0.993220043,0.330260611,0.327126948,0.116872104,0.002558883,0.00201325,0.008598437,1.004890537,0.998424857,0.752720136,0.125681226,0.107679968,0.661775417,0.503770126,0,0.282936667,0.050417849,,0.344615385,0.581555834,0.720329025,0.255081706
0,0,0.926907114,0.525450475,0.000978187,0,0.270570037,0.666035462,0.51175372,2.993644472,1.003831871,0.331710574,0.06645448,0,0.007915293,0.005354935,0,0.000204184,0.501975033,0.309982252,0.333258937,0,0,0,0.446160561,0.222787293,,0.324923077,0.533249686,0.728554642,0.220007971
0.005546957,0.002532289,0.940307562,0.524573205,0.006127521,0,0.279777894,0.665361605,0.502967776,0.000179777,0.004497537,0.338257747,0.060623577,3.85E-05,0.006682341,0.011205628,0,0.00233439,0.493188948,0.31103188,0.328816517,0.003229828,0,0,0.449281426,0.220943791,,0.256307692,0.294855709,0.387779083,0.051813472
0,0,0.937379202,0.524971101,0,0,0.00804212,0.995625079,0.499698906,1.006087152,0.333244314,0.998269494,0.064156499,0.00047536,0,0,0.000313143,0.004224844,0.744105506,0.255417851,0.335324585,0,0,0,0.719589168,0.113518438,,0.225846154,0.784190715,0.740305523,0.231964926
0.005625997,0.010763794,0.924245766,0.52492679,0,0,0.271712257,0.672200345,0.504029086,0.990685999,0.327691809,1.003300595,0.067849314,0,0,0,0,0,0.748535018,0.253458548,0.328378298,0.00055345,0,0,0.997729427,0.115743803,,0.379076923,0.677540778,0.728554642,0.328816261
0.009049625,0,0.931925701,0.471109358,0.113971727,0.002660451,0.269933452,0.672288964,0.511713276,1.003339123,0.339608802,1.003188817,0.06373946,0.00541292,0,0,0,0,0.743805826,0.245525522,0.340255204,0.005407356,0,0.001186551,0.998850073,0.108489189,,0.44,0.790464241,0.740305523,0.451574332
0,0.006336764,0.929533273,0.526643903,0.004851912,0,0.555954717,0.343349748,0.499332527,0.995878625,0.333100452,0.33447029,0.111311694,0.002243592,0.003701962,0.000898494,0,0.998551171,0.505966563,0.130540448,0.116284474,0.503192395,0.486997806,0,0.797408197,0.108958516,,0.386769231,0.702634881,0.851938895,0.406935034
0,0.005653999,0.936329331,0.516516026,0.000392831,0.015545204,0.553046526,0.324506084,0.499304445,0.993836045,0.331080124,0.335715369,0.112009973,0.000368973,0.001237329,0,0.998133363,1.006433195,0.752567489,0.126821616,0.119584009,0.495102076,0.503327408,0.000805355,0.808040264,0.115918205,,0.435692308,0.727728984,0.884841363,0.49302511
0,0.000450332,0.931675691,0.515093042,0,0.036054617,0.549659515,0.345458873,0.497312393,1.005015108,0.334191139,0.336491863,0.108945773,0,0,0.005442352,0.996780377,1.004211436,0.751860703,0.12139903,0.112074735,0.497762781,0.498115469,0.002332621,0.800475098,0.121372179,,0.450461538,0.757841907,0.875440658,0.525308888
0,0.004129496,0.938426223,0.50574255,0,0.075783466,0.545183625,0.334121934,0.497496094,1.003306786,0.332859953,0.329734156,0.109001508,0,0.002496733,0.003044824,0.994258012,0.996477322,0.755817218,0.121832536,0.110672884,0.495114134,0.491171911,0,0.797970643,0.108013233,,0.450153846,0.767252196,0.900117509,0.546432842
0.002742318,0,0.937620845,0.489380184,0,0.092871915,0.558872269,0.325364255,0.497746906,0.996571761,0.334040586,0.332244439,0.116982311,0.009006687,0.009116413,0.006282796,1.004485774,0.990266349,0.752777525,0.130917667,0.115276553,0.489407148,0.499678554,0,0.786676925,0.113372798,,0.448923077,0.690087829,0.91186839,0.496213631
0,0.008304278,0.932283043,0.473851291,0,0.125166285,0.545395065,0.336085067,0.498397632,0.998766833,0.338431867,0.333612311,0.108944167,0.003312032,0.006258944,0.00828594,1.004749501,0.993060706,0.759209939,0.119663311,0.109692476,0.510950747,0.508250476,0.002565228,0.803713521,0.110452266,,0.429230769,0.671267252,0.863689777,0.437225986
0,0.959901507,0,0.526122333,0.001230041,0,0.820300841,0.008028561,0.497638041,1.004623178,0.338914336,0.668609664,0.084673773,0.004912371,0,0,0,0.004984467,0.757247836,0.507159821,0.329211004,0,0.001640577,0.490153074,0.426835752,0.051164608,,0.646153846,0.608531995,0.764982374,0.53009167
0.892186161,0.008010794,0.042312552,0.519318477,0,0.005093465,0.823501668,9.69E-05,0.508512389,0.990449444,0.33371664,0.666028997,0.085538326,0,0.008722311,0,0.001900858,0,0.742297632,0.495804375,0.332064014,0,0,0.497435768,0.435728718,0.057857363,,0.655384615,0.627352572,0.809635723,0.585890793
0.838930418,0.007507671,0.092779435,0.528603335,0.002805528,0,0.828326102,0,0.500787475,0.997725465,0.32436429,0.656495081,0.095395673,0.003196017,0.004250624,0,0,0,0.74488221,0.5011271,0.340506619,0,0.003191696,0.501753745,0.427116736,0.052746752,,0.664615385,0.646173149,0.847238543,0.637704265
0.791792873,0,0.138909736,0.527037832,0,0,0.826797919,0,0.496818198,1.004931393,0.339505638,0.666171214,0.087932767,0.001758675,0,0,0,0,0.737199441,0.496804889,0.335303641,0.001338976,0.003491753,0.508012691,0.420707993,0.054472237,,0.633846154,0.614805521,0.783783784,0.538062973
0.750521178,0,0.184910863,0.529155144,0,0.008507106,0.828125566,0.006171504,0.5041793,1.005813989,0.324934593,0.674767633,0.084102123,0.005130169,0,0,0,0.00692865,0.747188893,0.490483305,0.332456328,0,0,0.495568513,0.425938584,0.038776908,,0.476923077,0.489335006,0.507638073,0.211239538
0,0.962619682,0,0.53977679,0.003090174,0.005945814,0.827300657,0,0.499389265,1.003803587,0.331829372,0.658083845,0.078331914,0,0.005484494,0.002505889,0.000388637,0,0.754514697,0.497593328,0.333580571,0,0.00035053,0.491523014,0.424881967,0.056398759,,0.701538462,0.639899624,0.788484136,0.621761658
0,0.959349752,0.002844389,0.517559872,0,0,0.819030912,0,0.49349503,1.002573731,0.320012849,0.662302387,0.092109133,0.000465233,0,0.000519339,0,0.004766516,0.742143985,0.503949427,0.32471624,0,0.001184186,0.503570315,0.434674361,0.055269728,,0.704615385,0.658720201,0.822561692,0.669589478
0.00106758,0.963831176,0.001382448,0.538549022,0.004632329,0.000386434,0.826344343,0.001662414,0.492938411,0.995750099,0.34012065,0.670361135,0.088350544,0.000358724,0,0.008360646,0,0,0.750482443,0.498097425,0.332022498,0,0,0.504516957,0.416672877,0.060968876,,0.698461538,0.639899624,0.810810811,0.637704265
0.005939226,0.969414727,0.005702063,0.530522362,0.010222543,0.003320682,0.826079391,0.001998451,0.510482997,1.002920958,0.33531984,0.659248218,0.086420197,0,0.003655326,0,0,0.004971193,0.753949431,0.494739457,0.334326818,0.009431687,0.003148267,0.50314805,0.441233009,0.050937415,,0.686153846,0.627352572,0.814336075,0.613790355
0,0.963487113,4.39E-05,0.527168807,0,0.002997471,0.826243647,0,0.492353614,1.001713394,0.330627331,0.672748135,0.092359345,0,0.004703684,0.001086067,0.001823523,0,0.750606888,0.497032349,0.332679178,0.001886198,0.008551725,0.502167338,0.42544257,0.047066471,,0.692307692,0.646173149,0.822561692,0.645675568
0.00992621,0.95663395,0,0.521890128,0,0.006637604,0.819456892,0,0.507125737,1.000952674,0.341958701,0.668176021,0.086450547,0,0,0,0.00711907,0,0.754823495,0.504881202,0.345267197,0.003454704,0.002818969,0.492995563,0.415460094,0.057278134,,0.692307692,0.639899624,0.827262045,0.641689916
0.003588114,0.961764315,0,0.523316021,0.003079034,0.002483917,0.830447784,0.002051066,0.50373822,0.992298035,0.323147532,0.67285083,0.090554016,0,0.005073919,0,0.002149369,0.00098907,0.751256055,0.497687986,0.339774919,0,0,0.49854153,0.433595967,0.053337501,,0.689230769,0.639899624,0.820211516,0.633718613
0.001938056,0.958653298,0,0.528429902,0.002458525,0,0.833462489,0.001948332,0.488433494,0.998075334,0.332320317,0.667830176,0.093114572,0.001188028,0,0.011887142,0,0.000891569,0.749644726,0.511802447,0.335545851,0,0,0.496578116,0.418503057,0.05715575,,0.692307692,0.639899624,0.813160987,0.629732961
0.005130788,0.953859388,0,0.518470717,0,4.23E-05,0.831132618,0,0.496666556,0.998336876,0.339702428,0.669236576,0.089387484,0.002406271,0.003774908,0.0012069,0.008772444,0,0.75152004,0.498606681,0.332101532,0,0.005517995,0.506987998,0.423164097,0.057379936,,0.698461538,0.639899624,0.834312573,0.657632523
0.003532275,0.966745298,0,0.521036995,0.005803833,0.004203505,0.824102683,0,0.505175161,1.007694578,0.338342408,0.662176851,0.087120059,0.004806973,0,0.001837456,0,0.003980918,0.748195121,0.495700178,0.337578038,0.001740788,0.003578238,0.509701355,0.430680547,0.050453806,,0.707692308,0.646173149,0.802585194,0.641689916
0.006296957,0.973144202,0.002928211,0.515664604,0,0.00345724,0.821810951,0.008454148,0.497521671,0.995866846,0.330072834,0.666281329,0.091754948,0,0,0.002692114,0,0,0.757347072,0.493933367,0.334502323,0.003858123,0.009386958,0.499341846,0.429321984,0.060114846,,0.723076923,0.652446675,0.797884841,0.661618175
