MA_ratio,FA_ratio,Cs_ratio,Pb_ratio,Sn_ratio,other_ratio,I_ratio,Br_ratio,po_electrode,ETL/ETM,HTL/HTM,ne_eletrode,effective area (cm2),additive_O,additive_I,additive_H,passivation,step,dissolvent,coated1_s(rpm),coated1_t (s),coated2_s(rpm),coated2_t (s),anti-solvent,anneal_T (℃),anneal_t (min),,Jsc (mA/cm2),Voc (V),FF,PCE (%)
0.002899097,0.000111223,0.935688877,0.513749862,0.000602758,0.043075751,0.002886741,1.003507857,0.501046811,0.338971524,0.339589789,1.00102441,0.072749551,0,0.001069916,0.001685315,0.998361941,0.992672841,0.249854661,0.249451367,0.334904266,0.330380228,0.495355241,0,0.709305412,0.057370211,,0.229230769,0.963613551,0.942420682,0.366679952
0,0,0.929035767,0.505725173,0,0.054905171,0.005563675,1.003285615,0.499870129,0.337862245,0.332882159,0.995346395,0.058146401,0,0.000609633,0.001774742,0.995485332,1.001370562,0.252730149,0.249359995,0.335342691,0.331551807,0.499451737,0,0.715047645,0.060109042,,0.148923077,0.951066499,0.895417156,0.222797927
0,0,0.933569185,0.501028862,0,0.067464044,0,0.999142244,0.496570574,0.331670772,0.335239049,0.999129907,0.062088739,0,0,0,1.001611646,0.997473191,0.246230227,0.255548169,0.333784488,0.33003519,0.498214322,0.004497885,0.71498053,0.054525037,,0.085230769,0.936010038,0.813160987,0.113989637
0,0.001001327,0.932755571,0.519587349,0,0.011581672,0.001153294,0.996604416,0.498552069,0.33362119,0.332445222,1.004675378,0.06000319,0,0.000527554,0.001194002,1.001500049,1.001985456,0.247438114,0.244185365,0.336912211,0.334332937,0.497547345,0,0.715119841,0.059975169,,0.221538462,0.885821832,0.913043478,0.314866481
0.004271248,0.004118707,0.930397274,0.51510752,0,0.023572153,0.00015461,1.001782694,0.497806828,0.33171473,0.332218163,1.00147021,0.064667075,0,0,0.004007523,1.00079682,0.997550426,0.245583943,0.247629496,0.335939322,0.336994842,0.501882894,0.001534773,0.714795113,0.05587189,,0.230769231,0.913425345,0.969447709,0.359107214
0.001922583,0.005114179,0.932551735,0.50755605,0.002934785,0.041932525,0.001114775,0.999375279,0.502308418,0.335483873,0.326683026,0.996397983,0.063591546,0.002688001,0.000981511,0.001486051,0.999858604,1.004944842,0.25335231,0.250178147,0.331872625,0.333190658,0.501605123,0,0.706832587,0.057003883,,0.230153846,1,1,0.404145078
0.001649855,0,0.933891958,0.50323744,0,0.055324012,0.002235611,0.997335543,0.503406034,0.339051987,0.334931242,1.003853338,0.065371246,0.00521521,0.001269876,0.000955701,1.001684077,0.994594583,0.246318298,0.252420175,0.332915371,0.327583044,0.497205334,0.004640731,0.714316557,0.049271532,,0.214461538,0.974905897,0.925969448,0.340374651
0.002408667,0.006818393,0.931535284,0.496759396,0.003797365,0.069936035,0,0.999572227,0.500220315,0.337558218,0.332563916,0.993062533,0.070841548,0.000717399,0.001083356,0.00335822,0.999301281,1.001601938,0.24862169,0.249089241,0.333090648,0.336217858,0.499825664,0,0.713779092,0.056211411,,0.184,0.925972396,0.854289072,0.255878836
0.002086918,0,0.929692718,0.520944901,0,0.000446744,0.002163223,0.999505667,0.503015715,0.332871808,0.334863585,0.997632517,0.067096988,0.000638218,0,0,0,0.999546714,0.251456327,0.248971885,0.335661505,0.336886956,0.500256528,0.000356295,0.716210691,0.057693366,,0.212,0.859473024,0.902467685,0.288959745
0.000820018,0.003410401,0.929905512,0.517781818,0.003077369,0.014772094,0.001757535,1.001073778,0.50058462,0.330653488,0.33096197,0.999892185,0.065531064,0.003148655,0.00153718,0.0066223,0.999702863,1.000900861,0.25015308,0.247715398,0.329235289,0.334701868,0.500811541,0.001966874,0.711968507,0.046434794,,0.212,0.859473024,0.896592244,0.291351136
0.001471652,0,0.931234532,0.515479986,0.00384139,0.029818151,0,0.995290676,0.499851229,0.335517153,0.334693095,0.999434495,0.064539985,0,0,0,0.999614895,1.004464508,0.248193396,0.252162067,0.337753738,0.333966889,0.498565919,0.001830337,0.716860694,0.052329726,,0.216,0.90966123,0.873090482,0.301315265
0,0,0.935010188,0.511533268,0.003896927,0.037138874,0,1.00253196,0.496741481,0.332849678,0.334128922,0.998710973,0.061450949,0.002388152,0,0,1.002873527,1.005739005,0.246525008,0.252741962,0.33302292,0.325064431,0.49571311,0.000417687,0.710201521,0.054776459,,0.216615385,0.90966123,0.907168038,0.313670785
0.001696,0.002113468,0.930108485,0.508771737,0.00425192,0.055297912,0.003047614,0.998867344,0.498178041,0.330058044,0.334392705,1.003338986,0.063664517,0.003599697,0.003968382,0,0.997112281,0.995563417,0.250397961,0.253603269,0.333202239,0.335742893,0.499862715,0,0.71258837,0.051313029,,0.213846154,0.86574655,0.877790834,0.285372658
5.48E-05,0.000626555,0.936988688,0.498369278,0,0.06790325,0,1.000545263,0.499177631,0.336077877,0.33169211,1.001120096,0.061847932,0,0.003546782,0,0.998200206,1.002361513,0.25082122,0.252418608,0.331626257,0.3358644,0.499623834,0,0.709460453,0.05346393,,0.198769231,0.82183187,0.8613396,0.251096054
0,0.002028258,0.93572538,0.528462541,0.001077371,0,0.549141963,0.333553914,0.499178892,0.331633612,0.334915461,0.340135018,0.115619883,0,0.000497196,0.001312954,0.003237751,0.997973971,0.745748465,0.124561463,0.114122303,0.667266737,0.496492126,0.00270758,0.283488826,0.054947264,,0.412307692,0.603513174,0.702702703,0.306895177
0.005017405,0.001881053,0.932423939,0.517727861,0.003962478,0.012612315,0.550786312,0.33299595,0.496550848,0.327298892,0.331884348,0.336045427,0.109956016,0.005911318,0,0,1.00286514,0.998483837,0.752147878,0.125323403,0.10590793,0.667595302,0.494668751,0.000638568,0.288997525,0.059102831,,0.44,0.588456713,0.730904818,0.330809087
0,0.002609022,0.932445953,0.512689064,0,0.027037358,0.546760546,0.333577478,0.497772904,0.337019454,0.335344489,0.33067949,0.111040094,0.005022893,0,0.00334899,0.997557335,1.000355967,0.746742984,0.125084018,0.113363682,0.668010419,0.49908304,0,0.283961784,0.053847436,,0.470769231,0.654328733,0.821386604,0.438421682
0,0.001104186,0.936834811,0.508253662,0,0.040569923,0.550098718,0.333572723,0.501217824,0.331027675,0.334026025,0.33335602,0.11306906,0.002983635,0,0,0.998054959,1.001618647,0.753191816,0.122923472,0.114062393,0.66427612,0.499527688,0,0.291482703,0.055336474,,0.436923077,0.62672522,0.813160987,0.390593862
0.004952361,0,0.933408014,0.498017104,0,0.066136789,0.552218298,0.329709925,0.494936377,0.335487875,0.332144536,0.329996075,0.115235857,0,0.002727182,0.000628513,1.000774432,1.001189642,0.752717424,0.125449818,0.113555523,0.669802686,0.499696147,0.002895688,0.282138344,0.050765267,,0.344615385,0.581555834,0.720329025,0.255081706
0,0.000741869,0.938714307,0.524559263,0.004515718,0,0.275751918,0.668728986,0.502489132,1.001849749,1.001652232,0.33450547,0.061229501,0.000187518,0,0,0,0.001530691,0.49520949,0.307173815,0.331673732,0.002267602,0.001277957,0,0.451553746,0.220719054,,0.324923077,0.533249686,0.728554642,0.220007971
0.004728584,0.003902311,0.933343401,0.522107982,0.001756777,0,0.272257438,0.672853365,0.501591931,0.002645436,0.00587547,0.333814781,0.067383569,0,0.00127236,0,0.008077156,0,0.49850875,0.307404757,0.334284255,0,0.001008979,0,0.455350171,0.218300528,,0.256307692,0.294855709,0.387779083,0.051813472
0.000265646,0.004995744,0.933715855,0.527018029,0,1.74E-05,0.002631332,1.00285171,0.497037284,0.331193929,0.328677475,0.998965405,0.068423316,0.001112388,0,0,0,0,0.751441945,0.252157361,0.338100525,0.001987332,0,0,0.71947701,0.113163884,,0.225846154,0.784190715,0.740305523,0.231964926
0,0,0.936826964,0.526194465,0.002317762,0.001463716,0.275166153,0.665701143,0.498418964,0.330518366,0.332219172,1.00734774,0.062551887,0.002582929,0.004830414,0,0.001978684,0.003840316,0.750759065,0.252446323,0.327403718,0.00150857,0.000146736,0,1.004110295,0.111102688,,0.379076923,0.677540778,0.728554642,0.328816261
0,0,0.939171747,0.478665398,0.102210097,0,0.275529363,0.667355612,0.500639073,0.333607372,0.328796995,1.002318003,0.061542394,0.000508184,0.002881379,7.23E-05,0,0,0.753174353,0.252001204,0.332792179,0,0.004470744,0,1.002675425,0.110646753,,0.44,0.790464241,0.740305523,0.451574332
0,0,0.936604453,0.525053035,0,0,0.552396384,0.332654628,0.496774788,0.332812017,0.33508591,0.334950999,0.118104477,0,0,0,0.00469641,1.000800229,0.502781595,0.126813609,0.110545686,0.503332042,0.502090137,0.004208891,0.797337538,0.111488166,,0.386769231,0.702634881,0.851938895,0.406935034
0,0.001834222,0.932515708,0.522129187,0.005653132,0.013156913,0.549461314,0.332200894,0.493189719,0.336124907,0.331916886,0.331713727,0.110809393,0.00112586,0,0.000874957,1.006458937,0.993100218,0.751131624,0.1230316,0.109814777,0.496528688,0.501178494,0.000839523,0.805191526,0.112077246,,0.435692308,0.727728984,0.884841363,0.49302511
0.001076742,0,0.932914021,0.505900955,0.003076802,0.044358415,0.548930237,0.331947882,0.502784582,0.338724119,0.332653606,0.331048024,0.115635913,0.000268127,0,0.002987192,1.002475762,0.998964536,0.756210897,0.122365787,0.111251315,0.494549412,0.500618664,0.00243474,0.806203509,0.110840387,,0.450461538,0.757841907,0.875440658,0.525308888
0.002015015,0.00020926,0.934666697,0.499199229,0.00228398,0.074629937,0.548312115,0.335581554,0.497916494,0.330667618,0.338645907,0.331472905,0.114220784,0.002023919,0.000996776,0.001958542,1.002268491,1.004879029,0.741421039,0.126477779,0.11179979,0.497880513,0.494336644,0,0.797378634,0.107857571,,0.450153846,0.767252196,0.900117509,0.546432842
0,0.000321547,0.929437127,0.489314744,0.000724559,0.100506045,0.550006898,0.335894121,0.495114776,0.330379142,0.335557427,0.331460173,0.111786814,0.002431773,0,0.006258684,0.996051526,0.999369335,0.752011734,0.12702457,0.112159446,0.499240706,0.499842609,0,0.797396468,0.111225458,,0.448923077,0.690087829,0.91186839,0.496213631
0,0.001858126,0.930379882,0.479759413,0.009948176,0.11826311,0.550378178,0.332082034,0.502052977,0.329207096,0.334972208,0.334898439,0.108534125,0.004201806,0.003036641,0.000721565,0.99779179,1.006165804,0.750297662,0.127923589,0.108553896,0.501469055,0.500314277,0,0.798968571,0.111083396,,0.429230769,0.671267252,0.863689777,0.437225986
0.004383271,0.960638006,0,0.52572514,0,0,0.825347087,0,0.500064039,0.334940997,0.341716517,0.666481472,0.090558183,0,0,0,0.004944893,0.00673625,0.755440075,0.503542273,0.333719783,0.002347905,0,0.498436686,0.424848924,0.058842115,,0.646153846,0.608531995,0.764982374,0.53009167
0.888994108,0.000341011,0.043131783,0.527217687,0,0,0.820771882,0.0012528,0.500930798,0.337075046,0.335963769,0.671975139,0.090822732,0,0,0.005778947,0.001318361,0,0.747246167,0.501182655,0.337744748,0,0.003573047,0.497495956,0.426370542,0.052339921,,0.655384615,0.627352572,0.809635723,0.585890793
0.841940197,0.004525415,0.095415831,0.524278545,0.003340088,0,0.823966898,0,0.503425175,0.336093304,0.336879718,0.668845676,0.091494916,0.001105697,0,0.003092437,0.003566286,0.000662014,0.746715979,0.503208244,0.33162512,0,0.00045617,0.498699755,0.430727152,0.053843449,,0.664615385,0.646173149,0.847238543,0.637704265
0.791144261,0,0.142551774,0.523245685,0.001627936,0,0.827112499,0,0.499968811,0.328781511,0.333641072,0.666771831,0.089232038,0.000571786,0,0.001981554,0.001861269,0,0.749156971,0.497135931,0.332312499,0.000256666,0.001037584,0.500761958,0.426058609,0.056021916,,0.633846154,0.614805521,0.783783784,0.538062973
0.753421582,0,0.186917748,0.526270784,0.004919136,0.003117487,0.823497152,0.002012528,0.499910216,0.334417285,0.327258238,0.66407877,0.093057268,0,0,0,0,0.003397361,0.748944206,0.500730516,0.33848876,0,0.002378541,0.498680315,0.423084483,0.058322675,,0.476923077,0.489335006,0.507638073,0.211239538
0,0.962693325,0.001624447,0.524972445,0,0.003116288,0.818469329,0,0.496322775,0.332799952,0.337604092,0.666488347,0.087473309,0.002578873,0,0.003342296,0.00144061,0.004307456,0.742818194,0.506273167,0.333381901,0,0,0.498731182,0.426786917,0.056725992,,0.701538462,0.639899624,0.788484136,0.621761658
0,0.964166404,0,0.526561372,0,0,0.827485139,0.003102499,0.503466914,0.332180621,0.330252214,0.668907263,0.086921929,0.004186935,0.00384054,0,0.001543456,0.001651732,0.749462237,0.497504615,0.333070067,0.001330664,0.003303386,0.496998089,0.430704941,0.060553077,,0.704615385,0.658720201,0.822561692,0.669589478
0.006865994,0.955271788,0,0.525859801,0.000565141,0,0.82556667,0.001381997,0.504029896,0.33236673,0.333103724,0.662661128,0.087267867,0,0,0.002132089,0,0,0.752241797,0.501661545,0.331443146,0.002637518,0.00167493,0.500865906,0.427955694,0.05783071,,0.698461538,0.639899624,0.810810811,0.637704265
0.000296041,0.962525865,0.003660956,0.52860371,0,0.005460433,0.829390326,0.000328083,0.499478939,0.333002031,0.337258603,0.661908753,0.088897545,0,0,0,0,0.003035032,0.751398727,0.501704564,0.331375675,0,0.001692481,0.502566329,0.43144748,0.054991072,,0.686153846,0.627352572,0.814336075,0.613790355
0,0.960669762,0.002049989,0.527977019,0.000331162,0.002154555,0.830053208,0.006558972,0.497839145,0.332519614,0.336014149,0.662953661,0.093219019,0.002797622,0.004673161,0,0,0,0.749489717,0.50016236,0.330326456,0,0,0.495060706,0.426356343,0.056459664,,0.692307692,0.646173149,0.822561692,0.645675568
0.000987437,0.964520394,0.005475987,0.525638164,0,0,0.826870638,0.00095114,0.501336617,0.334952582,0.334664179,0.661863783,0.086674942,0,0.000641012,0,0,0,0.752721052,0.500368846,0.334944276,0,0.007624672,0.49886719,0.4227744,0.053271758,,0.692307692,0.639899624,0.827262045,0.641689916
0.004007986,0.964359003,0,0.527116186,0.006739811,0,0.824718644,0,0.503300079,0.330138595,0.330621056,0.672844237,0.085869301,0,0,0.004386162,0,0,0.748746191,0.50149797,0.332809122,0.003708784,0,0.502335744,0.431213229,0.056113014,,0.689230769,0.639899624,0.820211516,0.633718613
0.000559786,0.962200274,0,0.52320347,0,0,0.821193543,0.004015828,0.500830945,0.332050583,0.328137795,0.664725922,0.089824369,0,0.001260039,0,0,0,0.74817244,0.493262983,0.327918377,0,0.003072604,0.497691577,0.42951871,0.057862072,,0.692307692,0.639899624,0.813160987,0.629732961
0,0.963913809,0.001187784,0.524693222,0.002551734,0.002336744,0.821880413,0,0.503577529,0.335235621,0.337745574,0.665162263,0.088964627,0,0.000436344,0.001152964,0.003409139,0.001891194,0.752629666,0.503081574,0.334071986,0,0,0.500453162,0.427033267,0.058909601,,0.698461538,0.639899624,0.834312573,0.657632523
0.004972138,0.964399413,0,0.526151046,0,0,0.823736522,0.003771673,0.496974226,0.33148819,0.333509098,0.671379201,0.091912054,0,0,0.004617088,0,0.000194073,0.752823149,0.496900122,0.32975801,0,0,0.497197561,0.428267476,0.052452105,,0.707692308,0.646173149,0.802585194,0.641689916
0,0.963273689,0,0.526863128,0.003946626,0.000137166,0.822444907,0.000485064,0.501012181,0.331977264,0.334872681,0.670643237,0.093327819,0,0,0.003263236,0,0,0.745563545,0.495513572,0.33479662,0,0.000569215,0.500302807,0.427949927,0.057223628,,0.723076923,0.652446675,0.797884841,0.661618175
0,0.96319868,0,0.529703059,0,0.000838514,0.827338849,0,0.496877184,0.334964372,0.333455795,0.667696852,0.089059569,0.008899419,0.001104611,0,0,0,0.750550902,0.49771898,0.329564125,0,0,0.499847874,0.427425327,0.0553472,,0.701538462,0.652446675,0.84253819,0.681546433
0,0.962307688,0.004621325,0.527606044,0,0.003194875,0.821705114,0,0.502624701,0.33028795,0.334410809,0.671131943,0.086675038,0.004026798,0,0,0.003413351,0,0.750737293,0.499188935,0.330750635,0.00062201,0,0.498438131,0.433172471,0.057459821,,0.707692308,0.658720201,0.847238543,0.693503388
0,0.96627936,0.00209924,0.526323166,0.002196836,0.000540135,0.822203424,0.000837568,0.495083184,0.334645511,0.328227004,0.661434555,0.086316011,0.002573805,0,0.00580928,0.002427911,0,0.750453278,0.500077732,0.336358239,0,0.002631433,0.497224004,0.426657969,0.056147661,,0.710769231,0.658720201,0.810810811,0.665603826
0.006699526,0.959874932,0.003878893,0.526709287,0.004884153,0,0.825225974,0,0.497317934,0.335417518,0.332224724,0.668052407,0.087784434,0,0.002438759,0.004833628,0.000349202,0.006902775,0.747406179,0.499629481,0.333652359,0,0.007566402,0.496042085,0.426260363,0.058343546,,0.713846154,0.652446675,0.776733255,0.633718613
0,0.962387431,0,0.524485845,0,0.004498998,0.82485601,0.000579877,0.505608183,0.328750331,0.331974333,0.668508815,0.091523708,0,0,0.00613085,0.005849677,0,0.750558452,0.499969243,0.3377991,0,0.001912915,0.504248083,0.432025598,0.059081302,,0.692307692,0.646173149,0.829612221,0.653646871
0.001275091,0.967598046,0,0.521588179,0,0,0.831683909,0,0.503262122,0.327637886,0.335815627,0.663015031,0.092729417,0,0.000894109,0.000137176,0,0,0.751845081,0.500833765,0.328647954,0,0,0.502179435,0.426771742,0.057181171,,0.692307692,0.664993726,0.858989424,0.697489039
0.002416968,0.961611401,0,0.531808911,0,0.002456136,0.823219521,0.004659953,0.498152694,0.335141535,0.331840427,0.672499571,0.085223748,0.001091544,0,0.000106704,0,7.98E-06,0.751908463,0.499509774,0.338661637,0,0,0.500250749,0.424448823,0.051163611,,0.698461538,0.646173149,0.851938895,0.677560781
0,0.960530006,0.001246337,0.525659521,0.001245725,0,0.827161616,0,0.500718183,0.33183375,0.336448581,0.668474873,0.084531622,0,0.000235001,0.003657595,0,0,0.750772649,0.499559356,0.338247476,0.002748419,0.000929217,0.500994159,0.430814622,0.055121879,,0.68,0.627352572,0.802585194,0.6018334
0.001559892,0.958665435,0.001265368,0.527805791,0,0.000280549,0.82150101,0.000727338,0.495307371,0.3343803,0.331685772,0.667713072,0.091755618,0.004153456,0,0,0,0.003267871,0.752743346,0.502820149,0.330286149,0,0.000524182,0.501901645,0.419596121,0.054948019,,0.68,0.621079046,0.810810811,0.605819051
4.62E-05,0.967406355,0.001244091,0.526940333,0.00197535,0.003840437,0.82229113,0,0.497599438,0.333214889,0.334148355,0.665644464,0.090103743,0,0,0,0.004105541,0,0.751239331,0.503583465,0.336125517,0,0,0.505698982,0.431850523,0.051562631,,0.698461538,0.646173149,0.849588719,0.677560781
0,0.962687327,0.002118973,0.528314059,0,0.001715464,0.825387246,0.001424951,0.499716967,0.330623765,0.333890151,0.331143292,0.11230406,0,0.000285908,0.001962647,0,1.005417235,0.749207605,0.123249491,0.109894302,1.001159587,0.251401952,0.101641888,0.427768536,0.111121477,,0.658461538,0.507528231,0.695652174,0.414507772
0.000284059,0.769002803,0.190269432,0.524580753,0.00283514,0.006029425,0.825842604,0,0.501516372,0.32921933,0.333475523,0.3333139,0.117234792,0,0.997630322,1.002549199,0.003904394,0.994685193,0.751358495,0.126146456,0.111035697,0.998702166,0.245807107,0.100856411,0.285914443,0.115327019,,0.661538462,0.638017566,0.82373678,0.625348745
0,0.768020924,0.183914595,0.528272586,0.004510576,0,0.782293318,0.054837897,0.497513581,0.332251356,0.333763302,0.331259204,0.115519918,0,1.004629198,0.996053277,0,1.004027911,0.752871274,0.128431062,0.10618789,0.997008798,0.24296374,0.103991764,0.284186468,0.10703668,,0.673846154,0.67314931,0.871915394,0.691510562
0.160272405,0.801161828,0,0.527920558,0,0,0.678379509,0.175729815,0.49700971,0.336659793,0.335924602,0.334138045,0.114619066,0.002755668,1.000260423,0.998670265,0.003209898,0.997350337,0.748237585,0.129003554,0.111909307,1.005109141,0.335886129,0.01285483,0.284987671,0.668420937,,0.68,0.671894605,0.834312573,0.669589478
0.159102367,0.800422026,0,0.52756172,0.00599115,0.000731828,0.684196814,0.169041598,0.497709146,0.336937438,0.33219456,0.328183441,0.11516406,0,1.000869987,1.003869726,0.003428677,0.996260415,0.748296365,0.122559622,0.108261739,0.997021025,0.336018561,0.018738719,0.286239635,0.668337681,,0.658461538,0.691969887,0.822561692,0.657632523
0.071780764,0.601440959,0.050697881,0.527329814,0.00458965,0,0.680675303,0.175535567,0.501635557,0.329153658,0.336398701,0.335266818,0.117414293,0,0.999971319,0.999571341,0,0.995054532,0.746408357,0.121529189,0.11091618,0.998480023,0.335963918,0.008070405,0.285931587,0.665849181,,0.698461538,0.695734003,0.869565217,0.741331208
0.07999083,0.601590681,0.048785581,0.528314441,0,0.003805696,0.684102686,0.174262774,0.493225199,0.333297726,0.331702113,0.336452145,0.112248653,0,0.999005253,0.997111556,0,0.995415849,0.750119577,0.123889101,0.11354194,0.998621568,0.335181127,0.009075327,0.283714993,0.670645951,,0.698461538,0.686951066,0.846063455,0.705460343
0.076808007,0.569346381,0.091100639,0.52058304,0,0.003100717,0.683401938,0.17244662,0.50101379,0.331809256,0.333983426,0.328334256,0.115310128,0,1.001978528,1.000580358,0.00095161,1.001491463,0.748546608,0.124950719,0.116127342,1.001796542,0.337789938,0.008656785,0.282364687,0.669666141,,0.673846154,0.702634881,0.89306698,0.741331208
0.075246118,0.562644045,0.090020266,0.525307203,0,0.001771873,0.6780267,0.169857799,0.499595016,0.336450478,0.334953289,0.331817261,0.11563722,0,0.99939247,0.998275623,0,1.000015222,0.746447056,0.126170258,0.112935734,1.002553812,0.329685622,0.008808356,0.278848379,0.665576155,,0.676923077,0.708908407,0.904817861,0.761259466
0.075568074,0.529020255,0.141525113,0.526789983,0.002357296,0.001299625,0.676512698,0.166501764,0.501095217,0.334350934,0.334410651,0.335546316,0.1103325,0.000782068,1.002021337,1.002066861,0,0.999985784,0.748706494,0.124128571,0.112930441,1.004372219,0.332267402,0.007240855,0.286856849,0.669933024,,0.596923077,0.682559598,0.810810811,0.581905141
0.082222032,0.523478914,0.13930376,0.524118517,0.004931414,0.00292189,0.680468957,0.173982119,0.498443972,0.33579768,0.336671971,0.338158347,0.118130031,0,0.999933155,0.996679716,0,0.997275782,0.752082183,0.125111791,0.114734828,0.998254528,0.331992977,0.009689528,0.286735591,0.668479811,,0.615384615,0.711417817,0.752056404,0.57791949
0.232830261,0.72319003,0.00535361,0.527303677,0,0,0.68517204,0.175449038,0.505102394,0.334151913,0.333009245,0.33043674,0.115903541,0,1.001697361,1.003421388,0,0.997604231,0.751372506,0.120007298,0.104039732,0.999944118,0.334857053,0.016071781,0.281146996,0.669825301,,0.572307692,0.56838143,0.705052879,0.402550817
0.08775863,0.723719872,0.046629824,0.527822655,0.000456967,0,0.671644319,0.179437119,0.498610363,0.331718024,0.33216835,0.329453606,0.112108166,0,0.998913251,0.995578667,0,1.005296073,0.748109655,0.120016106,0.121103207,1.00238947,0.336510942,0.016342469,0.285511186,0.672966721,,0.550769231,0.572772898,0.611045828,0.338780391
0.075005607,0.727239765,0.090205463,0.529060257,0.002934023,0,0.67135967,0.187058816,0.495503758,0.326901836,0.328406044,0.332364192,0.116202595,0.005697055,1.005552765,0.997705501,0.001173493,1.001813008,0.75744366,0.125619649,0.113793529,1.001236388,0.333264138,0.011529539,0.288817594,0.669698914,,0.636923077,0.658092848,0.881316099,0.64966122
0.065541733,0.717970957,0.091283925,0.531030749,0.001054229,0.001065118,0.671144708,0.189357047,0.497829524,0.331311267,0.331597757,0.331708268,0.113232386,0.001393866,0.995021222,0.995737282,0.004598551,1.005674113,0.741898668,0.126106345,0.110909665,1.001325119,0.332945531,0.008244075,0.284842358,0.664814018,,0.646153846,0.675031368,0.775558167,0.593862096
0.046203175,0.727194738,0.144715258,0.528334352,0,0.009373062,0.662672058,0.196488139,0.505194822,0.329425159,0.335094613,0.332258058,0.112815212,0,0.99875042,0.99691786,0,0.999300873,0.74691464,0.124262654,0.113516105,1.003755677,0.336553398,0.010222638,0.286451644,0.665092571,,0.649230769,0.664993726,0.881316099,0.669589478
0.049080103,0.72359746,0.142307986,0.526983389,0.001199433,0,0.660028142,0.199079087,0.502618331,0.332771801,0.333391595,0.336148636,0.115412663,0.000308985,0.996739736,1.003700365,0,1.002267329,0.74995211,0.122113888,0.114325578,1.004743647,0.335662247,0.013592937,0.28649871,0.66870085,,0.643076923,0.658720201,0.857814336,0.637704265
0.039062057,0.72987625,0.19980451,0.531804275,0.000815193,0.002038513,0.645001945,0.219758267,0.499079989,0.337153248,0.329948051,0.329285658,0.1145623,0,0.996660684,0.99894915,0,0.998074715,0.749017598,0.127133665,0.115474683,1.002135366,0.333055369,0.014890811,0.281217112,0.667977725,,0.636923077,0.641154329,0.846063455,0.605819051
0.032900466,0.722796278,0.193151505,0.532388464,0,0.002557508,0.647214177,0.215867088,0.502570327,0.330068465,0.334265039,0.330079782,0.112219145,0.002275184,0.996152027,1.00202869,0,1.001916124,0.745218908,0.125358832,0.107674156,1.001155714,0.332814387,0.011107858,0.285507979,0.663380361,,0.627692308,0.661229611,0.869565217,0.633718613
0.063236054,0.722910905,0.234538924,0.52342848,0,0,0.664493313,0.175634939,0.498164807,0.333164158,0.333464504,0.328386903,0.115826838,0.002576003,1.002669954,0.995369649,0,0.999372704,0.752620612,0.120432747,0.113168319,0.999914169,0.334171886,0.01276044,0.286441098,0.664703824,,0.643076923,0.640526976,0.681551116,0.494220805
0.062221862,0.721871705,0.237218466,0.521587385,0,0.00365404,0.667695354,0.171850734,0.496552649,0.331492907,0.330233605,0.334794215,0.112897159,9.69E-05,0.999809026,1.002320224,0,1.003608332,0.747680736,0.131761289,0.104541475,1.004872955,0.333914406,0.012595093,0.286130925,0.668223302,,0.636923077,0.655583438,0.775558167,0.569948187
0.156054954,0.798438657,0.004075317,0.523217399,0,0.003395887,0.684141943,0.170731686,0.500865384,0.333012665,0.33267404,0.335072061,0.118940945,0.001883986,1.004773725,0.995237711,0,0.997231437,0.752504553,0.126177497,0.108694589,0.998264627,0.334380129,0.010120251,0.281192342,0.663432077,,0.581538462,0.64868256,0.775558167,0.514149063
0.156846012,0.800883715,0.00116589,0.526597099,0.001714426,0,0.686029106,0.17501731,0.501775122,0.33645324,0.337303032,0.337574373,0.118094084,0,1.007107982,1.00221725,0.000961331,0.998869834,0.749609979,0.125099104,0.113143805,1.003568597,0.334017301,0.005543457,0.286018717,0.661475638,,0.578461538,0.676913425,0.775558167,0.534077322
0.03042909,0.815499892,0.046053931,0.528472541,0,0.001484427,0.679342207,0.186993909,0.500895208,0.337042381,0.326432983,0.330219565,0.115213022,0.001588898,1.004353052,0.996401037,0.002616455,0.994848574,0.753703545,0.121304108,0.108776756,0.999625623,0.331852665,0.010038002,0.28271133,0.662704525,,0.624615385,0.685069009,0.822561692,0.617776006
0.03530581,0.820896982,0.044073853,0.526074057,0,0.00581642,0.679712866,0.189873365,0.503147906,0.335533528,0.33514816,0.336634895,0.114036814,0,0.997369201,1.003177107,0.001338307,0.998626244,0.748884812,0.124842807,0.110028146,0.995637868,0.341132588,0.010405867,0.285677031,0.666505757,,0.596923077,0.654956085,0.846063455,0.581905141
0.022430766,0.817308439,0.095112694,0.538275976,0.00636415,0.002403814,0.668554564,0.197419734,0.50184577,0.334553273,0.335235583,0.333512954,0.115339362,0,1.004183662,0.998427918,0.003802611,0.998980444,0.749542211,0.129449005,0.111291424,0.995280915,0.331056847,0.011710023,0.282916337,0.66459751,,0.646153846,0.671894605,0.846063455,0.645675568
0.020500316,0.817522409,0.093391995,0.529757599,0,0.0013094,0.67026991,0.200128327,0.497359661,0.328703294,0.332603633,0.33057529,0.116025106,0,0.998925507,1.003236849,0,0.99528936,0.747947325,0.126064571,0.112655916,1.001615431,0.335366758,0.003285638,0.284292982,0.665636293,,0.643076923,0.676286073,0.846063455,0.645675568
